Time,PT.Motor.Trq,Car.v
668.33,43.26248932,34.4501518
668.34,43.51122284,34.46865346
668.35,43.75985718,34.48733365
668.36,44.00841522,34.5061855
668.37,44.25690079,34.52521245
668.38,44.50533676,34.54441449
668.39,44.75371933,34.56379163
668.4,45.00205231,34.58334386
668.41,45.25034332,34.60306775
668.42,45.49858856,34.62296674
668.43,45.74679565,34.64304082
668.44,45.99496841,34.66328656
668.45,46.24311066,34.6837074
668.46,46.49123764,34.7042999
668.47,46.73935318,34.72506749
668.48,46.98746109,34.74600675
668.49,47.23556519,34.7671211
668.5,47.4836731,34.78840367
668.51,47.73178482,34.80986135
668.52,47.97990417,34.83149068
668.53,48.22804642,34.85329511
668.54,48.47619629,34.87526776
668.55,48.72433853,34.89741208
668.56,48.97246933,34.91973149
668.57,49.22058868,34.94221913
668.58,49.46870804,34.96488187
668.59,49.71682739,34.98771283
668.6,49.96494675,35.01071546
668.61,50.21307373,35.03388974
668.62,50.46121216,35.05723569
668.63,50.70936584,35.0807533
668.64,50.95753479,35.10443914
668.65,51.20572662,35.12829663
668.66,51.45394516,35.15232236
668.67,51.7021904,35.17652318
668.68,51.95046616,35.2008888
668.69,52.19878006,35.22542951
668.7,52.4471283,35.25013501
668.71,52.69551849,35.27501561
668.72,52.94395065,35.30006101
668.73,53.19242859,35.32527806
668.74,53.44095612,35.35066678
668.75,53.68952942,35.37622373
668.76,53.93815231,35.4019489
668.77,54.18682861,35.42784574
668.78,54.43555832,35.4539108
668.79,54.68434143,35.48014409
668.8,54.93318176,35.50654561
668.81,55.1820755,35.53311879
668.82,55.43103027,35.5598602
668.83,55.68004227,35.58676984
668.84,55.9291153,35.6138477
668.85,56.17824936,35.6410938
668.86,56.42744446,35.66850812
668.87,56.67670059,35.69609067
668.88,56.92601776,35.72384488
668.89,57.17540359,35.75176389
668.9,57.42484665,35.77985112
668.91,57.67435074,35.80811002
668.92,57.92391968,35.83653371
668.93,58.17354584,35.86512563
668.94,58.42323303,35.89388577
668.95,58.67298126,35.92281415
668.96,58.9227829,35.95191075
668.97,59.17264557,35.98117215
668.98,59.42256165,36.01060521
668.99,59.67253113,36.04020307
669,59.92255402,36.06996915
669.01,60.17262268,36.09990346
669.02,60.42274094,36.13000257
669.03,60.67290497,36.16027333
669.04,60.92311096,36.19070889
669.05,61.1733551,36.22130925
669.06,61.4236412,36.25208127
669.07,61.67396164,36.28301808
669.08,61.92431641,36.31411969
669.09,62.17470169,36.34538953
669.1,62.42511749,36.37682759
669.11,62.67556,36.40843389
669.12,62.92602539,36.44020154
669.13,63.17651367,36.47214086
669.14,63.42701721,36.50424497
669.15,63.67753983,36.53651387
669.16,63.92807388,36.56895101
669.17,64.17861938,36.60155293
669.18,64.4291687,36.63432309
669.19,64.67972565,36.66725804
669.2,64.93028259,36.70036122
669.21,65.18083954,36.7336292
669.22,65.43138885,36.76706197
669.23,65.68193817,36.80065953
669.24,65.93247223,36.83442532
669.25,66.18299103,36.86835591
669.26,66.4335022,36.90245129
669.27,66.68399048,36.93671491
669.28,66.9344635,36.97113988
669.29,67.18490601,37.00573308
669.3,67.43532562,37.04049107
669.31,67.68571472,37.07541386
669.32,67.93605804,37.11050145
669.33,68.18634796,37.14575726
669.34,68.43658447,37.18117444
669.35,68.68675995,37.21675641
669.36,68.93688202,37.25250317
669.37,69.18693542,37.28841473
669.38,69.43693542,37.32449109
669.39,69.68687439,37.36073224
669.4,69.93674469,37.39713818
669.41,70.18654633,37.43370892
669.42,70.43628693,37.47044103
669.43,70.68595886,37.50734135
669.44,70.93556213,37.54440305
669.45,71.18508911,37.5816261
669.46,71.43455505,37.61901738
669.47,71.6839447,37.65657002
669.48,71.93326569,37.69428403
669.49,72.18251038,37.73216283
669.5,72.43169403,37.77020642
669.51,72.68080139,37.80841138
669.52,72.92983246,37.84678113
669.53,73.17878723,37.88531567
669.54,73.42767334,37.92400815
669.55,73.67648315,37.96286542
669.56,73.92521667,38.00188748
669.57,74.1738739,38.04107091
669.58,74.42246246,38.0804157
669.59,74.67097473,38.11992528
669.6,74.91941071,38.15959622
669.61,75.16777802,38.19942853
669.62,75.41606903,38.2394222
669.63,75.66429138,38.27958066
669.64,75.91244507,38.31990048
669.65,76.16052246,38.36038167
669.66,76.40852356,38.40102422
669.67,76.65646362,38.44182812
669.68,76.90432739,38.4827934
669.69,77.15213013,38.52392346
669.7,77.39985657,38.56521146
669.71,77.64752197,38.60666081
669.72,77.89511871,38.64827496
669.73,78.14264679,38.69004704
669.74,78.39011383,38.73198048
669.75,78.63751984,38.77407529
669.76,78.88485718,38.81633145
669.77,79.13212585,38.85874898
669.78,79.37934113,38.90132786
669.79,79.62649536,38.94406468
669.8,79.87358856,38.98696629
669.81,80.12062073,39.03002583
669.82,80.36759186,39.07324673
669.83,80.61450958,39.11662556
669.84,80.86136627,39.16016576
669.85,81.10817719,39.20386731
669.86,81.35492706,39.24773022
669.87,81.60162354,39.29175107
669.88,81.84827423,39.33593327
669.89,82.09487152,39.38027684
669.9,82.34141541,39.42477833
669.91,82.58790588,39.46944119
669.92,82.83435059,39.51426198
669.93,83.08074951,39.55924412
669.94,83.32709503,39.6043842
669.95,83.57339478,39.64968564
669.96,83.81964874,39.695145
669.97,84.06585693,39.74076573
669.98,84.31201935,39.78654439
669.99,84.55813599,39.8324844
670,84.80420685,39.87858235
670.01,85.05023193,39.92484166
670.02,85.29621124,39.97125889
670.03,85.5421524,40.01783406
670.04,85.78805542,40.06457059
670.05,86.03391266,40.11146504
670.06,86.27973175,40.15851742
670.07,86.5255127,40.20573117
670.08,86.77126312,40.25309941
670.09,87.01696777,40.30063244
670.1,87.26264191,40.34831998
670.11,87.50827789,40.39616887
670.12,87.75388336,40.44417569
670.13,87.99945831,40.49234044
670.14,88.24500275,40.54066311
670.15,88.49050903,40.58914715
670.16,88.73599243,40.63778912
670.17,88.98145294,40.68658902
670.18,89.22687531,40.73554684
670.19,89.47227478,40.7846626
670.2,89.71763611,40.83393628
670.21,89.96295929,40.88337132
670.22,90.20825958,40.93296086
670.23,90.45352936,40.98271176
670.24,90.69876862,41.03262059
670.25,90.94397736,41.08268391
670.26,91.18916321,41.1329086
670.27,91.43432617,41.18329121
670.28,91.67946625,41.23383175
670.29,91.92458344,41.28453023
670.3,92.16969299,41.33538662
670.31,92.41477966,41.38640095
670.32,92.6598587,41.43757321
670.33,92.90493774,41.48890339
670.34,93.15000153,41.54039151
670.35,93.39507294,41.59203755
670.36,93.64015198,41.64384152
670.37,93.88523865,41.69579998
670.38,94.13033295,41.74791981
670.39,94.37545776,41.80019757
670.4,94.62060547,41.85263325
670.41,94.86578369,41.90522343
670.42,95.11100769,41.95797497
670.43,95.35627747,42.01088444
670.44,95.60160065,42.06394841
670.45,95.84699249,42.11717373
670.46,96.09246063,42.17055356
670.47,96.3380127,42.22409474
670.48,96.58365631,42.27779042
670.49,96.82940674,42.33164746
670.5,97.07527924,42.38565899
670.51,97.32128906,42.43983189
670.52,97.56743622,42.49415928
670.53,97.81375122,42.54864804
670.54,98.0602417,42.60329472
670.55,98.30692291,42.65809933
670.56,98.55381012,42.71306187
670.57,98.80093384,42.76818577
670.58,99.04829407,42.82346417
670.59,99.29592896,42.87890393
670.6,99.54384613,42.93450161
670.61,99.79206848,42.99026066
670.62,100.0406265,43.04617764
670.63,100.2895432,43.10225254
670.64,100.538826,43.15848881
670.65,100.7885208,43.21488644
670.66,101.0386429,43.27144543
670.67,101.2892227,43.32816235
670.68,101.5402832,43.38504063
670.69,101.7918549,43.44208027
670.7,102.0439758,43.49928128
670.71,102.296669,43.55664364
670.72,102.5499725,43.61416737
670.73,102.8039093,43.67185589
670.74,103.0585251,43.72970578
670.75,103.313858,43.78772045
670.76,103.569931,43.84589993
670.77,103.8267899,43.90424076
670.78,104.0844727,43.96274983
670.79,104.3430252,44.02142025
670.8,104.6024704,44.08025891
670.81,104.8628616,44.13926235
670.82,105.1242371,44.19843403
670.83,105.3866425,44.25777394
670.84,105.6501236,44.31728207
670.85,105.914711,44.37695843
670.86,106.1804581,44.43680645
670.87,106.4474106,44.4968227
670.88,106.7155991,44.55701061
670.89,106.9850845,44.61737362
670.9,107.2558899,44.67790486
670.91,107.5280838,44.73861119
670.92,107.8016891,44.79949604
670.93,108.0767517,44.86055256
670.94,108.3533173,44.92178417
670.95,108.631424,44.98319775
670.96,108.9111099,45.04478642
670.97,109.1924057,45.10655361
670.98,109.4753647,45.16850277
670.99,109.7600021,45.23063389
671,110.0463638,45.29294697
671.01,110.3344727,45.35544544
671.02,110.6243591,45.41812931
671.03,110.9160538,45.48099514
671.04,111.2095718,45.5440498
671.05,111.5049362,45.60729328
671.06,111.8021698,45.6707256
671.07,112.1012878,45.73435017
671.08,112.402298,45.798167
671.09,112.7052078,45.8621761
671.1,113.0100327,45.92637745
671.11,113.3167801,45.9907745
671.12,113.6254349,46.05537068
671.13,113.9360046,46.12016598
671.14,114.2484894,46.18515698
671.15,114.5628738,46.25035053
671.16,114.8791504,46.31574322
671.17,115.1972961,46.3813419
671.18,115.5173111,46.44714314
671.19,115.8391571,46.51315037
671.2,116.1628189,46.57936359
671.21,116.4882736,46.64578281
671.22,116.8154831,46.71241146
671.23,117.1444244,46.77924954
671.24,117.4750519,46.84630047
671.25,117.8073349,46.91356083
671.26,118.1412277,46.98103748
671.27,118.4766846,47.048727
671.28,118.8136673,47.11662937
671.29,119.1521225,47.18475147
671.3,119.4919891,47.25308643
671.31,119.8332291,47.32164112
671.32,120.175766,47.39041554
671.33,120.5192413,47.45940624
671.34,120.8541794,47.52862011
671.35,121.1702957,47.59803997
671.36,121.4768753,47.66766239
671.37,121.78125,47.73748051
671.38,122.0880585,47.80749432
671.39,122.3998947,47.87770382
671.4,122.7179413,47.94811245
671.41,123.0417786,48.01873051
671.42,123.3680267,48.08955112
671.43,123.6965408,48.1605846
671.44,124.0273285,48.23182407
671.45,124.3607788,48.30327984
671.46,124.6986465,48.37494503
671.47,125.041069,48.44682995
671.48,125.3875046,48.51893116
671.49,125.7373276,48.59125896
671.5,126.0899124,48.66380649
671.51,126.4446945,48.73658062
671.52,126.8011169,48.80958134
671.53,127.1587143,48.88280865
671.54,127.5170212,48.95626598
671.55,127.8756485,49.02994991
671.56,128.2342224,49.10386387
671.57,128.5919037,49.17800442
671.58,128.9465637,49.25237499
671.59,129.2980347,49.32697216
671.6,129.6462708,49.40179249
671.61,129.9912262,49.47683254
671.62,130.3328857,49.55209576
671.63,130.6712189,49.62757526
671.64,131.0061951,49.70326763
671.65,131.3377686,49.77917629
671.66,131.6658936,49.85529438
671.67,131.990509,49.93161846
671.68,132.311554,50.00815197
671.69,132.628952,50.08489147
671.7,132.9428406,50.1618301
671.71,133.253952,50.23896786
671.72,133.562851,50.31630474
671.73,133.8697052,50.39383388
671.74,134.174408,50.47156215
671.75,134.4767456,50.54948269
671.76,134.776474,50.62759548
671.77,135.0733032,50.7058971
671.78,135.3670044,50.78438755
671.79,135.6571655,50.86306339
671.8,135.9432831,50.94192463
671.81,136.2249298,51.02096439
671.82,136.50177,51.10018268
671.83,136.7735901,51.17957264
671.84,137.0402527,51.25913768
671.85,137.3016357,51.33886753
671.86,137.5575867,51.41876217
671.87,137.8078156,51.49881817
671.88,138.0521088,51.57903209
671.89,138.2902985,51.65940052
671.9,138.5222931,51.73991314
671.91,138.7480927,51.82057682
671.92,138.9676361,51.90137783
671.93,139.1809387,51.98231617
671.94,139.3879547,52.0633884
671.95,139.5887146,52.14458767
671.96,139.7831726,52.22591396
671.97,139.971344,52.30736042
671.98,140.1532135,52.38892017
671.99,140.3287811,52.47059665
672,140.4981232,52.55237957
672.01,140.6615753,52.63426548
672.02,140.8194733,52.71625438
672.03,140.9720459,52.79833942
672.04,141.1194458,52.88051715
672.05,141.261734,52.96278415
672.06,141.3989868,53.04513698
672.07,141.5312042,53.12757564
672.08,141.658432,53.21009326
672.09,141.7806396,53.29268642
672.1,141.8978577,53.37535511
672.11,142.0100555,53.45809246
672.12,142.1172791,53.54089504
672.13,142.2195129,53.62376285
672.14,142.3167572,53.70669246
672.15,142.4090576,53.789677
672.16,142.4964142,53.87271648
672.17,142.5788574,53.95580402
672.18,142.6564026,54.03893962
672.19,142.7290802,54.12211986
672.2,142.796936,54.20534473
672.21,142.8600006,54.28860393
672.22,142.9183197,54.37189746
672.23,142.9718933,54.4552219
672.24,143.020813,54.53857723
672.25,143.0650787,54.62195659
672.26,143.1047363,54.70535655
672.27,143.1398468,54.78877712
672.28,143.1704559,54.87221485
672.29,143.196579,54.95566631
672.3,143.218277,55.03912807
672.31,143.2355957,55.1225967
672.32,143.2485657,55.20607219
672.33,143.2572327,55.28954769
672.34,143.2616577,55.37302318
672.35,143.2618561,55.45649524
672.36,143.2579041,55.53996044
672.37,143.2498169,55.62341533
672.38,143.2376556,55.70685993
672.39,143.2214508,55.79029079
672.4,143.2012634,55.87370448
672.41,143.177124,55.95709415
672.42,143.1490784,56.04046665
672.43,143.117157,56.12381168
672.44,143.0856018,56.20712924
672.45,143.0772095,56.29042621
672.46,143.0654297,56.37370944
672.47,143.0514832,56.45697894
672.48,143.0347443,56.54023128
672.49,143.0146179,56.62346645
672.5,142.9907684,56.70668102
672.51,142.9629822,56.78987499
672.52,142.9311218,56.87304149
672.53,142.89505,56.95617709
672.54,142.8546906,57.03928523
672.55,142.8100128,57.12235904
672.56,142.7609863,57.20539851
672.57,142.7076263,57.28839679
672.58,142.6499329,57.37135387
672.59,142.5879364,57.45426631
672.6,142.5216827,57.53713069
672.61,142.4512329,57.61994014
672.62,142.3766327,57.70270152
672.63,142.2979279,57.78540797
672.64,142.2151794,57.86804576
672.65,142.1284332,57.95062862
672.66,142.0377502,58.03314967
672.67,141.9432068,58.1155952
672.68,141.8448486,58.19797893
672.69,141.7427368,58.28028712
672.7,141.6369171,58.36251979
672.71,141.5274658,58.44467692
672.72,141.414444,58.52675166
672.73,141.2979126,58.608744
672.74,141.1779175,58.69066081
672.75,141.0545502,58.77248149
672.76,140.9278412,58.85421977
672.77,140.7978516,58.93586192
672.78,140.6646729,59.01741481
672.79,140.5283356,59.09887157
672.8,140.388916,59.18023219
672.81,140.24646,59.26149669
672.82,140.101059,59.34265132
672.83,139.9527283,59.42370982
672.84,139.8015747,59.50465846
672.85,139.6476135,59.5855041
672.86,139.4909515,59.66623988
672.87,139.331604,59.74685893
672.88,139.1696625,59.82737498
672.89,139.0051727,59.90776744
672.9,138.8382111,59.98805003
672.91,138.668808,60.06821589
672.92,138.4970398,60.14825816
672.93,138.3229675,60.2281837
672.94,138.146637,60.30798564
672.95,137.9681396,60.38766398
672.96,137.7874908,60.46721187
672.97,137.6047821,60.54663615
672.98,137.4200592,60.62593684
672.99,137.2333679,60.7051002
673,137.0447998,60.78413997
673.01,136.8543854,60.8630424
673.02,136.6621857,60.94181437
673.03,136.4682617,61.02045588
673.04,136.2726746,61.0989532
673.05,136.0754852,61.17732005
673.06,135.8767548,61.25554957
673.07,135.6765137,61.3336349
673.08,135.4748383,61.41158976
673.09,135.2717896,61.48939357
673.1,135.0674286,61.56706004
673.11,134.8617859,61.64458918
673.12,134.6549377,61.72196727
673.13,134.4469452,61.79920115
673.14,134.237854,61.87629771
673.15,134.02771,61.95324321
673.16,133.8165894,62.03004451
673.17,133.6045532,62.10669474
673.18,133.3916321,62.18320079
673.19,133.1779022,62.25955577
673.2,132.9634247,62.33576655
673.21,132.7482452,62.41182627
673.22,132.5324249,62.48773494
673.23,132.3160248,62.56349253
673.24,132.0991211,62.63910594
673.25,131.8817596,62.71456141
673.26,131.6640167,62.78986583
673.27,131.4459686,62.86501918
673.28,131.2277527,62.94002833
673.29,131.0098267,63.01487956
673.3,130.7923431,63.08957972
673.31,130.5753479,63.16412196
673.32,130.3589325,63.23852
673.33,130.1431885,63.31276698
673.34,129.9281616,63.38686976
673.35,129.7139282,63.46081462
673.36,129.5005798,63.53460841
673.37,129.2881622,63.60825801
673.38,129.0767517,63.68176341
673.39,128.8664398,63.75511775
673.4,128.6572723,63.82832102
673.41,128.4493256,63.90138011
673.42,128.242691,63.97429499
673.43,128.0374298,64.04706568
673.44,127.8336029,64.11969905
673.45,127.6312408,64.19218135
673.46,127.4304352,64.26452632
673.47,127.2312622,64.33672709
673.48,127.0337753,64.40879054
673.49,126.8380585,64.48071665
673.5,126.6441574,64.55250544
673.51,126.4521179,64.6241569
673.52,126.2620163,64.69567103
673.53,126.0738983,64.7670547
673.54,125.8878174,64.8383079
673.55,125.7038116,64.90943064
673.56,125.5219421,64.98041606
673.57,125.3422546,65.05127787
673.58,125.1647873,65.12201609
673.59,124.9895859,65.19263072
673.6,124.8166885,65.26311488
673.61,124.6461411,65.33348231
673.62,124.4779663,65.40372614
673.63,124.3122101,65.47384638
673.64,124.1488876,65.54385676
673.65,123.9880447,65.61374354
673.66,123.8297043,65.68352732
673.67,123.6738815,65.75318751
673.68,123.5206146,65.8227447
673.69,123.3699188,65.89218516
673.7,123.2218246,65.96152262
673.71,123.0763397,66.03075022
673.72,122.9334869,66.09988169
673.73,122.7932816,66.1689033
673.74,122.6557465,66.23782877
673.75,122.5208969,66.30665125
673.76,122.3887405,66.3753776
673.77,122.2592926,66.44400782
673.78,122.1325607,66.51254877
673.79,122.0085678,66.5809936
673.8,121.8873138,66.64934916
673.81,121.7688065,66.71762232
673.82,121.6530609,66.78580622
673.83,121.5400772,66.85390086
673.84,121.429863,66.92191309
673.85,121.3224182,66.9898498
673.86,121.2177582,67.05770411
673.87,121.1158752,67.12548289
673.88,121.0167694,67.19318613
673.89,120.9204483,67.26081385
673.9,120.8269043,67.3283729
673.91,120.736145,67.39585642
673.92,120.6481476,67.46327814
673.93,120.5629272,67.5306312
673.94,120.4804611,67.59792246
673.95,120.4007645,67.66514506
673.96,120.3238068,67.73231272
673.97,120.2495956,67.79941859
673.98,120.1781082,67.86646952
673.99,120.1093445,67.93346552
674,120.0432892,68.00040659
674.01,119.9799347,68.0672996
674.02,119.9192352,68.13413767
674.03,119.8612518,68.20092768
674.04,119.8059006,68.26767649
674.05,119.7531891,68.33437723
674.06,119.7031021,68.40103678
674.07,119.6556244,68.46765513
674.08,119.610733,68.53423228
674.09,119.5684128,68.60077509
674.1,119.5286407,68.66728358
674.11,119.4914017,68.73375086
674.12,119.4566803,68.80019068
674.13,119.4244537,68.86660303
674.14,119.3947067,68.93298105
674.15,119.367424,68.99933161
674.16,119.3421326,69.06566157
674.17,119.3188629,69.13195719
674.18,119.2982864,69.19823908
674.19,119.2803879,69.26449351
674.2,119.2650757,69.3307342
674.21,119.2522507,69.39695429
674.22,119.2418671,69.46316065
674.23,119.2338715,69.52934641
674.24,119.2282333,69.5955253
674.25,119.2249146,69.66169047
674.26,119.2239075,69.72784189
674.27,119.225174,69.79399332
674.28,119.2287064,69.86013102
674.29,119.2344894,69.92626871
674.3,119.2425079,69.99239954
674.31,119.2527466,70.0585235
674.32,119.2651901,70.12465433
674.33,119.2798309,70.19077829
674.34,119.2966309,70.25690912
674.35,119.3156128,70.32304682
674.36,119.3223495,70.38918451
674.37,119.3289413,70.45531534
674.38,119.3362198,70.52144617
674.39,119.3450851,70.58758387
674.4,119.3558426,70.6537147
674.41,119.3686447,70.71984552
674.42,119.3836136,70.78598322
674.43,119.4008789,70.85212091
674.44,119.4205017,70.91826548
674.45,119.4425507,70.9844169
674.46,119.4670486,71.0505752
674.47,119.4940109,71.11674723
674.48,119.5235443,71.18292612
674.49,119.5553741,71.24912561
674.5,119.5897522,71.31533197
674.51,119.6265869,71.38155893
674.52,119.665863,71.44779963
674.53,119.7075577,71.51406092
674.54,119.7516403,71.58034967
674.55,119.7980881,71.64665216
674.56,119.8468704,71.71298899
674.57,119.897934,71.77934641
674.58,119.9512634,71.84573816
674.59,120.006813,71.91215738
674.6,120.0645523,71.97861093
674.61,120.1244507,72.04509882
674.62,120.1864624,72.11161417
674.63,120.2505646,72.17817759
674.64,120.3167114,72.24476847
674.65,120.3848877,72.31140741
674.66,120.4550552,72.37808069
674.67,120.5271683,72.44480204
674.68,120.6012115,72.51155771
674.69,120.6771469,72.57836832
674.7,120.7549362,72.64522013
674.71,120.834549,72.71212686
674.72,120.9159622,72.7790748
674.73,120.9991455,72.84607767
674.74,121.084053,72.91313547
674.75,121.1706772,72.98024134
674.76,121.2589645,73.04740213
674.77,121.3488998,73.11461786
674.78,121.4404526,73.18189539
674.79,121.5335922,73.24922785
674.8,121.6282959,73.3166221
674.81,121.7245331,73.38407129
674.82,121.8222733,73.45158914
674.83,121.9214935,73.51916193
674.84,122.022171,73.58680338
674.85,122.1242676,73.65451349
674.86,122.2277756,73.7222854
674.87,122.3326645,73.79011911
674.88,122.4389038,73.85802835
674.89,122.5464783,73.92600626
674.9,122.6553574,73.99404596
674.91,122.7655182,74.06216806
674.92,122.8769379,74.13035883
674.93,122.9896011,74.19861826
674.94,123.1034775,74.26695322
674.95,123.2185516,74.33536371
674.96,123.3347931,74.40384973
674.97,123.4521942,74.47241815
674.98,123.5707245,74.54105524
674.99,123.690361,74.60977472
675,123.8110886,74.6785766
675.01,123.9328842,74.74745401
675.02,124.0557327,74.81641382
675.03,124.1796112,74.88545603
675.04,124.3045044,74.95458063
675.05,124.4303818,75.0237945
675.06,124.5572281,75.09308389
675.07,124.6850357,75.16246256
675.08,124.8137665,75.23192362
675.09,124.9434128,75.30147394
675.1,125.0739517,75.37111353
675.11,125.2053604,75.44084238
675.12,125.3376236,75.51065363
675.13,125.4707184,75.58056101
675.14,125.6046295,75.65055078
675.15,125.7393341,75.72063669
675.16,125.8748093,75.79081186
675.17,126.0110397,75.86108316
675.18,126.1480026,75.93144373
675.19,126.285675,76.00190042
675.2,126.4240341,76.07244638
675.21,126.5630722,76.14308847
675.22,126.7027512,76.21382669
675.23,126.8430634,76.28466104
675.24,126.9839783,76.35559152
675.25,127.125473,76.42661813
675.26,127.26754,76.49774774
675.27,127.4101486,76.56896661
675.28,127.5532684,76.64028848
675.29,127.6968918,76.71170648
675.3,127.8409882,76.78322748
675.31,127.9855423,76.8548446
675.32,128.1305237,76.92656473
675.33,128.2759094,76.99838098
675.34,128.4216766,77.07030023
675.35,128.5678101,77.14232248
675.36,128.7142792,77.21444086
675.37,128.8610535,77.2866691
675.38,129.0081329,77.35899347
675.39,129.1554871,77.4314277
675.4,129.3030853,77.50395807
675.41,129.4508972,77.57659143
675.42,129.5989227,77.64933465
675.43,129.7471161,77.72217401
675.44,129.8954926,77.79512323
675.45,130.0440063,77.86816858
675.46,130.1926727,77.94132379
675.47,130.3414459,78.014582
675.48,130.4903259,78.08793634
675.49,130.6393127,78.16140054
675.5,130.7885132,78.23496774
675.51,130.9375153,78.3086448
675.52,131.0867004,78.382418
675.53,131.2359314,78.45629419
675.54,131.3852081,78.53027337
675.55,131.5345001,78.60436242
675.56,131.6838226,78.67855447
675.57,131.8331451,78.75284265
675.58,131.9824677,78.82724069
675.59,132.1318054,78.90174173
675.6,132.2811127,78.97634576
675.61,132.4304047,79.05105279
675.62,132.5796661,79.12586282
675.63,132.7288971,79.20077585
675.64,132.8781128,79.27579873
675.65,133.0272675,79.35091775
675.66,133.1764069,79.42613977
675.67,133.3255157,79.50147165
675.68,133.4745789,79.57689966
675.69,133.6236267,79.65243753
675.7,133.772644,79.72807153
675.71,133.9216309,79.8038154
675.72,134.0706024,79.87965539
675.73,134.2195435,79.95560525
675.74,134.3684998,80.03165124
675.75,134.5174255,80.1078071
675.76,134.6663666,80.18405908
675.77,134.8152618,80.26042093
675.78,134.9642181,80.3368789
675.79,135.1131439,80.41343988
675.8,135.2620697,80.49010385
675.81,135.4109802,80.56687082
675.82,135.5598755,80.64374078
675.83,135.7087555,80.72071374
675.84,135.8575897,80.79778283
675.85,136.0064087,80.87496179
675.86,136.1551514,80.95223687
675.87,136.3038483,81.02962182
675.88,136.4524078,81.1071029
675.89,136.6007538,81.18468011
675.9,136.7488403,81.26236718
675.91,136.8967285,81.34015725
675.92,137.0442963,81.41804345
675.93,137.1915283,81.49602578
675.94,137.3384247,81.57411798
675.95,137.4849548,81.6523063
675.96,137.6310883,81.73059762
675.97,137.7767944,81.80898507
675.98,137.9220428,81.88747552
675.99,138.066803,81.9660621
676,138.2110443,82.04474481
676.01,138.3547211,82.12353051
676.02,138.4978333,82.20241235
676.03,138.6403351,82.28139032
676.04,138.782196,82.36046441
676.05,138.9233856,82.43964151
676.06,139.0639038,82.51890786
676.07,139.2036896,82.59827722
676.08,139.3427277,82.67773583
676.09,139.4809875,82.75729058
676.1,139.6184692,82.8369346
676.11,139.7551117,82.9166816
676.12,139.8909149,82.99651101
676.13,140.0258636,83.07644341
676.14,140.1599121,83.15645822
676.15,140.293045,83.23656915
676.16,140.4252319,83.31676934
676.17,140.556488,83.3970588
676.18,140.6867523,83.47743752
676.19,140.8160248,83.55790551
676.2,140.9442749,83.6384559
676.21,141.0715027,83.71909554
676.22,141.1976776,83.79982446
676.23,141.3227844,83.88063577
676.24,141.4467926,83.96153634
676.25,141.5697174,84.04251244
676.26,141.6915283,84.12357781
676.27,141.8121948,84.20472558
676.28,141.9317169,84.28594888
676.29,142.0501251,84.36726144
676.3,142.1673737,84.44864266
676.31,142.2834473,84.53011315
676.32,142.3983154,84.61165917
676.33,142.5120087,84.69327386
676.34,142.6244965,84.77497781
676.35,142.7357483,84.85675042
676.36,142.8457642,84.93859856
676.37,142.9545593,85.02051537
676.38,143.0621033,85.10251458
676.39,143.1683807,85.18457558
676.4,143.2735138,85.26671899
676.41,143.3771362,85.34892419
676.42,143.479599,85.43119805
676.43,143.58078,85.51354745
676.44,143.6806793,85.59595864
676.45,143.7792816,85.6784385
676.46,143.8766022,85.76098702
676.47,143.9726105,85.84359734
676.48,144.0673218,85.92627633
676.49,144.1607361,86.00901025
676.5,144.2528381,86.09181283
676.51,144.3436432,86.17467721
676.52,144.433136,86.25759652
676.53,144.5213165,86.3405845
676.54,144.6082001,86.42362054
676.55,144.6937866,86.50672524
676.56,144.7780457,86.58987801
676.57,144.8610229,86.67309258
676.58,144.9427032,86.75635522
676.59,145.0230865,86.83967965
676.6,145.1021729,86.92305215
676.61,145.1799622,87.00647958
676.62,145.2564697,87.08996194
676.63,145.3317108,87.1734855
676.64,145.4056702,87.25707085
676.65,145.4783478,87.34069741
676.66,145.5497742,87.42437203
676.67,145.6199341,87.50809472
676.68,145.688858,87.59186547
676.69,145.7565155,87.67567742
676.7,145.8229523,87.75953744
676.71,145.8881683,87.84344552
676.72,145.9521484,87.92738793
676.73,146.0149078,88.01137841
676.74,146.0764771,88.09541009
676.75,146.1368561,88.1794761
676.76,146.1960297,88.26359017
676.77,146.2540436,88.34773858
676.78,146.3108826,88.43192132
676.79,146.3665771,88.51614525
676.8,146.4211121,88.60041039
676.81,146.4745178,88.68470299
676.82,146.526825,88.76902993
676.83,146.5780029,88.85339806
676.84,146.6280823,88.93779366
676.85,146.6770935,89.02222359
676.86,146.7250366,89.10668786
676.87,146.7719116,89.19117959
676.88,146.8177643,89.27569878
676.89,146.8625793,89.36025231
676.9,146.9064026,89.4448333
676.91,146.9492188,89.52944176
676.92,146.9910583,89.61407769
676.93,147.0319519,89.69874108
676.94,147.0719147,89.78343194
676.95,147.1109467,89.86815026
676.96,147.1490631,89.95288918
676.97,147.1862946,90.0376487
676.98,147.2226715,90.12244255
676.99,147.258194,90.20725014
677,147.2928925,90.29208519
677.01,147.3267822,90.37693398
677.02,147.3598785,90.46181023
677.03,147.3921967,90.54670708
677.04,147.4237671,90.63162453
677.05,147.4540253,90.71655571
677.06,147.4825439,90.80151436
677.07,147.510788,90.88648674
677.08,147.5388184,90.97147286
677.09,147.5665741,91.05647957
677.1,147.5939026,91.14150002
677.11,147.6207733,91.22654106
