Time,Velocity
656.24,23.06671906
656.25,23.07240677
656.26,23.07826424
656.27,23.08428574
656.28,23.09047508
656.29,23.09682465
656.3,23.10333443
656.31,23.11000252
656.32,23.11682892
656.33,23.12380791
656.34,23.13094139
656.35,23.13822746
656.36,23.14566231
656.37,23.15324593
656.38,23.16097641
656.39,23.16885185
656.4,23.17687225
656.41,23.18503571
656.42,23.19334221
656.43,23.20178795
656.44,23.21037483
656.45,23.21909904
656.46,23.22795868
656.47,23.23695564
656.48,23.24608803
656.49,23.25535393
656.5,23.26475143
656.51,23.27428246
656.52,23.28394127
656.53,23.29373169
656.54,23.3036499
656.55,23.31369591
656.56,23.32386971
656.57,23.33416748
656.58,23.34459114
656.59,23.35513687
656.6,23.36580658
656.61,23.37659836
656.62,23.3875103
656.63,23.3985424
656.64,23.40969467
656.65,23.42096519
656.66,23.43235207
656.67,23.44385719
656.68,23.45547867
656.69,23.46721458
656.7,23.47906494
656.71,23.49102783
656.72,23.50310516
656.73,23.51529503
656.74,23.52759552
656.75,23.54000664
656.76,23.55253029
656.77,23.56516075
656.78,23.57790184
656.79,23.59075165
656.8,23.60370827
656.81,23.6167717
656.82,23.62994194
656.83,23.64321899
656.84,23.65660095
656.85,23.67008781
656.86,23.68367958
656.87,23.69737434
656.88,23.7111721
656.89,23.72507286
656.9,23.73907661
656.91,23.75318146
656.92,23.76738739
656.93,23.78169441
656.94,23.79610062
656.95,23.81060791
656.96,23.82521439
656.97,23.83991814
656.98,23.85472298
656.99,23.86962318
657,23.88462257
657.01,23.89971924
657.02,23.91491127
657.03,23.93020058
657.04,23.94558525
657.05,23.96106529
657.06,23.9766407
657.07,23.99230957
657.08,24.00807571
657.09,24.02393341
657.1,24.03988457
657.11,24.05593109
657.12,24.07206917
657.13,24.0882988
657.14,24.10462189
657.15,24.12103462
657.16,24.13754082
657.17,24.15413666
657.18,24.17082405
657.19,24.18760109
657.2,24.20446777
657.21,24.2214241
657.22,24.23847008
657.23,24.25560379
657.24,24.27282524
657.25,24.29013634
657.26,24.30753326
657.27,24.32501793
657.28,24.34259033
657.29,24.36024666
657.3,24.37799072
657.31,24.39582062
657.32,24.41373634
657.33,24.43173599
657.34,24.44982147
657.35,24.46798897
657.36,24.48624229
657.37,24.50457764
657.38,24.5229969
657.39,24.54150009
657.4,24.5600853
657.41,24.57875252
657.42,24.59750175
657.43,24.61633492
657.44,24.63524818
657.45,24.65424538
657.46,24.67332268
657.47,24.69247627
657.48,24.71169853
657.49,24.73098373
657.5,24.75033379
657.51,24.7697525
657.52,24.78923988
657.53,24.80879974
657.54,24.8284359
657.55,24.84815025
657.56,24.8679409
657.57,24.88781357
657.58,24.90776825
657.59,24.92780685
657.6,24.9479332
657.61,24.96814537
657.62,24.98845291
657.63,25.00886345
657.64,25.02938652
657.65,25.05002213
657.66,25.07077217
657.67,25.09163475
657.68,25.11261177
657.69,25.13369942
657.7,25.15489197
657.71,25.17618561
657.72,25.19757843
657.73,25.21906662
657.74,25.24064827
657.75,25.26231956
657.76,25.28408241
657.77,25.305933
657.78,25.32786942
657.79,25.34988976
657.8,25.37199402
657.81,25.3941803
657.82,25.41644478
657.83,25.43878937
657.84,25.46121216
657.85,25.48370934
657.86,25.50628281
657.87,25.52892876
657.88,25.55164528
657.89,25.57443428
657.9,25.59729004
657.91,25.62021637
657.92,25.64320755
657.93,25.66626167
657.94,25.68938255
657.95,25.71256256
657.96,25.7358036
657.97,25.75910187
657.98,25.78245354
657.99,25.8058567
658,25.82930565
658.01,25.85280037
658.02,25.87633133
658.03,25.89989281
658.04,25.92347527
658.05,25.94706345
658.06,25.97064018
658.07,25.99418259
658.08,26.01767349
658.09,26.04113579
658.1,26.06456375
658.11,26.08792686
658.12,26.11119652
658.13,26.13433647
658.14,26.15731812
658.15,26.1801033
658.16,26.2026577
658.17,26.22495079
658.18,26.24694443
658.19,26.26860619
658.2,26.28990555
658.21,26.31080818
658.22,26.33128548
658.23,26.35131264
658.24,26.37086105
658.25,26.38990593
658.26,26.40842438
658.27,26.42639542
658.28,26.44379997
658.29,26.46061897
658.3,26.47683716
658.31,26.49244118
658.32,26.50741959
658.33,26.52176666
658.34,26.53547478
658.35,26.54855156
658.36,26.56100273
658.37,26.57283974
658.38,26.58407021
658.39,26.59470749
658.4,26.60476112
658.41,26.61424446
658.42,26.62316513
658.43,26.63153839
658.44,26.63937378
658.45,26.64668083
658.46,26.65347099
658.47,26.65975571
658.48,26.66554642
658.49,26.67085457
658.5,26.67568779
658.51,26.68005943
658.52,26.68398094
658.53,26.68746185
658.54,26.69051552
658.55,26.69314957
658.56,26.69537544
658.57,26.69720459
658.58,26.69864464
658.59,26.69970894
658.6,26.70040512
658.61,26.70074463
658.62,26.70073318
658.63,26.70038223
658.64,26.69970131
658.65,26.69869614
658.66,26.69737625
658.67,26.69574928
658.68,26.69382095
658.69,26.69159889
658.7,26.68908882
658.71,26.68629837
658.72,26.68323517
658.73,26.67990112
658.74,26.67630577
658.75,26.67249489
658.76,26.6686058
658.77,26.6642189
658.78,26.65961838
658.79,26.65477943
658.8,26.64971161
658.81,26.64442444
658.82,26.63892174
658.83,26.63323784
658.84,26.62755013
658.85,26.6218586
658.86,26.61616898
658.87,26.61047745
658.88,26.60478592
658.89,26.59909821
658.9,26.59341049
658.91,26.58772659
658.92,26.58204269
658.93,26.57636452
658.94,26.57069016
658.95,26.5650177
658.96,26.55935097
658.97,26.55368805
658.98,26.54802895
658.99,26.54237556
659,26.53672409
659.01,26.53107834
659.02,26.5254364
659.03,26.51979637
659.04,26.51416206
659.05,26.50853157
659.06,26.50290489
659.07,26.49728012
659.08,26.49165916
659.09,26.48604202
659.1,26.4804287
659.11,26.47481728
659.12,26.46920967
659.13,26.46360397
659.14,26.45800209
659.15,26.45240211
659.16,26.44680405
659.17,26.44120979
659.18,26.43561745
659.19,26.43002892
659.2,26.42444038
659.21,26.41885567
659.22,26.41327477
659.23,26.40769386
659.24,26.40211678
659.25,26.3965416
659.26,26.39097023
659.27,26.38539886
659.28,26.37983322
659.29,26.37426758
659.3,26.36870575
659.31,26.36314583
659.32,26.35758591
659.33,26.35201073
659.34,26.34640312
659.35,26.34072685
659.36,26.3349247
659.37,26.32891846
659.38,26.32260513
659.39,26.3158741
659.4,26.30860329
659.41,26.30066872
659.42,26.29194832
659.43,26.28233147
659.44,26.27172279
659.45,26.26004219
659.46,26.24723053
659.47,26.23324394
659.48,26.21806526
659.49,26.20169258
659.5,26.18414497
659.51,26.16545677
659.52,26.14567375
659.53,26.12485504
659.54,26.1030674
659.55,26.08038902
659.56,26.05689049
659.57,26.03265572
659.58,26.00775719
659.59,25.98227119
659.6,25.9562664
659.61,25.92980766
659.62,25.9029541
659.63,25.87575722
659.64,25.8482666
659.65,25.8205204
659.66,25.79255676
659.67,25.76440048
659.68,25.73608017
659.69,25.70761681
659.7,25.67902374
659.71,25.65032005
659.72,25.62151146
659.73,25.59261131
659.74,25.56362534
659.75,25.53456306
659.76,25.50542641
659.77,25.47622108
659.78,25.44695282
659.79,25.41762733
659.8,25.38824844
659.81,25.35882378
659.82,25.32935524
659.83,25.29985237
659.84,25.27031517
659.85,25.24075127
659.86,25.21116638
659.87,25.18156624
659.88,25.15195274
659.89,25.12233353
659.9,25.09271049
659.91,25.06308937
659.92,25.03347588
659.93,25.00387192
659.94,24.9742794
659.95,24.94470215
659.96,24.91514015
659.97,24.88559532
659.98,24.85606766
659.99,24.82655907
660,24.79707146
660.01,24.76760864
660.02,24.73817062
660.03,24.70876122
660.04,24.67938232
660.05,24.65003967
660.06,24.62073517
660.07,24.59147072
660.08,24.56225204
660.09,24.53308105
660.1,24.50396156
660.11,24.47489738
660.12,24.44588852
660.13,24.41694069
660.14,24.3880558
660.15,24.35923576
660.16,24.33048439
660.17,24.30179977
660.18,24.27318764
660.19,24.24464798
660.2,24.2161808
660.21,24.18778992
660.22,24.15947151
660.23,24.13123131
660.24,24.10306549
660.25,24.07497787
660.26,24.04696465
660.27,24.01902771
660.28,23.99116516
660.29,23.963377
660.3,23.93566322
660.31,23.90802383
660.32,23.88045692
660.33,23.85296059
660.34,23.82553482
660.35,23.79817963
660.36,23.770895
660.37,23.74367714
660.38,23.71652985
660.39,23.6894474
660.4,23.66243553
660.41,23.63548851
660.42,23.60860825
660.43,23.58179474
660.44,23.55504608
660.45,23.52836227
660.46,23.50174522
660.47,23.47519302
660.48,23.44870567
660.49,23.42228317
660.5,23.39592552
660.51,23.36963081
660.52,23.34340286
660.53,23.31723785
660.54,23.29113579
660.55,23.26509857
660.56,23.2391243
660.57,23.21321297
660.58,23.18736649
660.59,23.16158295
660.6,23.13586044
660.61,23.11020088
660.62,23.08460426
660.63,23.05907059
660.64,23.03359795
660.65,23.00818634
660.66,22.98283577
660.67,22.95754623
660.68,22.93231964
660.69,22.90715218
660.7,22.88204384
660.71,22.85699654
660.72,22.83201027
660.73,22.80708122
660.74,22.78221321
660.75,22.75740433
660.76,22.73265266
660.77,22.70796013
660.78,22.68332481
660.79,22.65874863
660.8,22.63422966
660.81,22.60976791
660.82,22.58536148
660.83,22.56101418
660.84,22.53672028
660.85,22.5124836
660.86,22.48830223
660.87,22.46417618
660.88,22.44010544
660.89,22.4160881
660.9,22.39212608
660.91,22.36821747
660.92,22.34436035
660.93,22.32055855
660.94,22.29680824
660.95,22.27310944
660.96,22.24946213
660.97,22.22586823
660.98,22.20232391
660.99,22.1788311
661,22.15538979
661.01,22.13199806
661.02,22.10865593
661.03,22.08536339
661.04,22.06211853
661.05,22.03892136
661.06,22.01576996
661.07,21.99266434
661.08,21.96960449
661.09,21.94659042
661.1,21.92361641
661.11,21.90068817
661.12,21.87779999
661.13,21.85495567
661.14,21.83215141
661.15,21.80938721
661.16,21.78666687
661.17,21.76398659
661.18,21.74135017
661.19,21.71875572
661.2,21.69620514
661.21,21.67369652
661.22,21.65122986
661.23,21.62880516
661.24,21.60642052
661.25,21.58407211
661.26,21.56175995
661.27,21.53948021
661.28,21.51723289
661.29,21.49501419
661.3,21.47282219
661.31,21.45065498
661.32,21.42851257
661.33,21.40639114
661.34,21.3842926
661.35,21.36221313
661.36,21.34015274
661.37,21.31811333
661.38,21.29608917
661.39,21.274086
661.4,21.25209808
661.41,21.23012733
661.42,21.20817375
661.43,21.18623734
661.44,21.16431618
661.45,21.14241219
661.46,21.12052155
661.47,21.09864807
661.48,21.07678795
661.49,21.05494118
661.5,21.03310776
661.51,21.01128769
661.52,20.98948097
661.53,20.9676857
661.54,20.94589996
661.55,20.92412567
661.56,20.90236092
661.57,20.88060379
661.58,20.85885429
661.59,20.83711433
661.6,20.8153801
661.61,20.79364967
661.62,20.77192497
661.63,20.75020599
661.64,20.72848701
661.65,20.70677376
661.66,20.68505859
661.67,20.66334724
661.68,20.64163589
661.69,20.61992264
661.7,20.59821129
661.71,20.57649803
661.72,20.55478287
661.73,20.5330658
661.74,20.51134682
661.75,20.48962402
661.76,20.46789742
661.77,20.44616508
661.78,20.42442703
661.79,20.40268135
661.8,20.38092613
661.81,20.35916328
661.82,20.3373909
661.83,20.31560516
661.84,20.29380798
661.85,20.27199745
661.86,20.25017166
661.87,20.22833061
661.88,20.20647049
661.89,20.1845932
661.9,20.16269493
661.91,20.14077759
661.92,20.11883736
661.93,20.09687233
661.94,20.07488251
661.95,20.05286789
661.96,20.03082657
661.97,20.00875664
661.98,19.9866581
661.99,19.96452713
662,19.94236565
662.01,19.92016983
662.02,19.89793968
662.03,19.8756752
662.04,19.85337448
662.05,19.83103561
662.06,19.8086586
662.07,19.78624153
662.08,19.7637825
662.09,19.74128151
662.1,19.71873856
662.11,19.69614983
662.12,19.67351723
662.13,19.65083694
662.14,19.62810898
662.15,19.60533333
662.16,19.58250618
662.17,19.55962944
662.18,19.5366993
662.19,19.51371574
662.2,19.49067879
662.21,19.46758461
662.22,19.44443321
662.23,19.4212265
662.24,19.39795685
662.25,19.37462997
662.26,19.35123825
662.27,19.32778549
662.28,19.30426788
662.29,19.28068352
662.3,19.25703239
662.31,19.23331261
662.32,19.20952415
662.33,19.18566513
662.34,19.16173172
662.35,19.13772583
662.36,19.11364365
662.37,19.08948517
662.38,19.0652504
662.39,19.04093361
662.4,19.01653671
662.41,18.9920578
662.42,18.96749496
662.43,18.94284821
662.44,18.9181118
662.45,18.89328957
662.46,18.86837578
662.47,18.84337044
662.48,18.81827164
662.49,18.79307938
662.5,18.76778984
662.51,18.74240303
662.52,18.71691513
662.53,18.69132614
662.54,18.66563416
662.55,18.63983727
662.56,18.61393356
662.57,18.58792114
662.58,18.5617981
662.59,18.53556442
662.6,18.50921822
662.61,18.48275757
662.62,18.45618057
662.63,18.42948532
662.64,18.40267181
662.65,18.37573624
662.66,18.3486805
662.67,18.32150269
662.68,18.29419899
662.69,18.26677132
662.7,18.23921776
662.71,18.21153831
662.72,18.18373108
662.73,18.15579414
662.74,18.12772942
662.75,18.09953499
662.76,18.07121086
662.77,18.04275513
662.78,18.01416969
662.79,17.98545456
662.8,17.95660782
662.81,17.92763138
662.82,17.89852333
662.83,17.86928558
662.84,17.83992004
662.85,17.8104229
662.86,17.78079987
662.87,17.75104904
662.88,17.72117233
662.89,17.69117355
662.9,17.6610527
662.91,17.63081169
662.92,17.60045052
662.93,17.56997108
662.94,17.53937531
662.95,17.50865936
662.96,17.47782516
662.97,17.44687462
662.98,17.41580582
662.99,17.38461685
663,17.35330963
663.01,17.32188416
663.02,17.29033852
663.03,17.25867271
663.04,17.22688866
663.05,17.19498444
663.06,17.16296196
663.07,17.13081932
663.08,17.09855843
663.09,17.06618118
663.1,17.03368759
663.11,17.00107765
663.12,16.96835709
663.13,16.93552208
663.14,16.90257835
663.15,16.86952591
663.16,16.83636475
663.17,16.80310059
663.18,16.76973534
663.19,16.73626709
663.2,16.70270348
663.21,16.66904259
663.22,16.63529015
663.23,16.60144806
663.24,16.56751633
663.25,16.53350067
663.26,16.499403
663.27,16.46522331
663.28,16.43096924
663.29,16.39664078
663.3,16.36223984
663.31,16.32777214
663.32,16.29323959
663.33,16.2586422
663.34,16.22398758
663.35,16.18927574
663.36,16.15451241
663.37,16.11969757
663.38,16.08483887
663.39,16.04993629
663.4,16.01499367
663.41,15.98001766
663.42,15.94500923
663.43,15.90997314
663.44,15.87491226
663.45,15.83983231
663.46,15.80473518
663.47,15.76962566
663.48,15.73450851
663.49,15.6993866
663.5,15.66426373
663.51,15.62914276
663.52,15.59402561
663.53,15.55891418
663.54,15.52381039
663.55,15.48871613
663.56,15.45363426
663.57,15.41856766
663.58,15.38351727
663.59,15.3484869
663.6,15.31347942
663.61,15.27849674
663.62,15.24354458
663.63,15.20862389
663.64,15.17373848
663.65,15.13889217
663.66,15.10408878
663.67,15.06933022
663.68,15.03462124
663.69,14.99996471
663.7,14.9653635
663.71,14.93082047
663.72,14.89634037
663.73,14.86192417
663.74,14.82757664
663.75,14.79329872
663.76,14.75909519
663.77,14.724967
663.78,14.69091702
663.79,14.65694904
663.8,14.62306309
663.81,14.58926201
663.82,14.55554962
663.83,14.52192497
663.84,14.48839188
663.85,14.45495129
663.86,14.42160511
663.87,14.3883543
663.88,14.35519981
663.89,14.32214451
663.9,14.28918743
663.91,14.25633144
663.92,14.22357655
663.93,14.19092274
663.94,14.15837288
663.95,14.12592602
663.96,14.09358311
663.97,14.06134605
663.98,14.02921391
663.99,13.99718857
664,13.96527004
664.01,13.93345833
664.02,13.90175438
664.03,13.87015915
664.04,13.83867264
664.05,13.80729485
664.06,13.77602768
664.07,13.74487019
664.08,13.71382332
664.09,13.68288803
664.1,13.65206528
664.11,13.62135315
664.12,13.59075451
664.13,13.56026936
664.14,13.52989769
664.15,13.49963951
664.16,13.46949673
664.17,13.43946838
664.18,13.40955544
664.19,13.37975883
664.2,13.35007763
664.21,13.32051373
664.22,13.29106617
664.23,13.26173687
664.24,13.23252487
664.25,13.20343113
664.26,13.1744566
664.27,13.14559937
664.28,13.1168623
664.29,13.08824444
664.3,13.05974674
664.31,13.03136826
664.32,13.00311089
664.33,12.97497368
664.34,12.94695663
664.35,12.91906071
664.36,12.89128685
664.37,12.86363316
664.38,12.83610153
664.39,12.80869198
664.4,12.7814045
664.41,12.75423813
664.42,12.72719479
664.43,12.70027351
664.44,12.67347431
664.45,12.64679813
664.46,12.62024403
664.47,12.59381294
664.48,12.56750488
664.49,12.54131985
664.5,12.51525784
664.51,12.48931885
664.52,12.46350288
664.53,12.43780994
664.54,12.41224003
664.55,12.38679409
664.56,12.36147118
664.57,12.33627129
664.58,12.31119537
664.59,12.28624249
664.6,12.26141357
664.61,12.23670769
664.62,12.21212578
664.63,12.18766689
664.64,12.16333199
664.65,12.13912106
664.66,12.11503315
664.67,12.09106922
664.68,12.06722832
664.69,12.04351139
664.7,12.01991844
664.71,11.99644852
664.72,11.97310257
664.73,11.9498806
664.74,11.92678165
664.75,11.90380573
664.76,11.88095474
664.77,11.85822678
664.78,11.83562183
664.79,11.81314087
664.8,11.79078388
664.81,11.76854992
664.82,11.74643993
664.83,11.72445297
664.84,11.70258999
664.85,11.68085003
664.86,11.65923405
664.87,11.63774109
664.88,11.61637115
664.89,11.5951252
664.9,11.57400227
664.91,11.55300236
664.92,11.53212643
664.93,11.51137352
664.94,11.49074364
664.95,11.47023773
664.96,11.44985485
664.97,11.42959499
664.98,11.40945816
664.99,11.38944435
665,11.36955452
665.01,11.34978771
665.02,11.33014393
665.03,11.31062317
665.04,11.29122543
665.05,11.27195168
665.06,11.25279999
665.07,11.23377228
665.08,11.21486759
665.09,11.19608593
665.1,11.17742825
665.11,11.15889359
665.12,11.14048195
665.13,11.12219334
665.14,11.10402775
665.15,11.08598614
665.16,11.06806755
665.17,11.05027294
665.18,11.03260136
665.19,11.01505375
665.2,10.99762917
665.21,10.98032761
665.22,10.96315098
665.23,10.94609642
665.24,10.92916679
665.25,10.91236019
665.26,10.89567852
665.27,10.87911987
665.28,10.8626852
665.29,10.84637547
665.3,10.8301897
665.31,10.81412792
665.32,10.79819012
665.33,10.78237724
665.34,10.76668835
665.35,10.75112534
665.36,10.7356863
665.37,10.7203722
665.38,10.70518303
665.39,10.69011879
665.4,10.67518044
665.41,10.66036797
665.42,10.64568043
665.43,10.63111877
665.44,10.61668205
665.45,10.60237312
665.46,10.58818913
665.47,10.57413197
665.48,10.56020069
665.49,10.54639721
665.5,10.53271961
665.51,10.51916885
665.52,10.50574493
665.53,10.49244881
665.54,10.47927856
665.55,10.46623516
665.56,10.4533186
665.57,10.44052887
665.58,10.42786598
665.59,10.41532898
665.6,10.40291786
665.61,10.39063168
665.62,10.37847137
665.63,10.366436
665.64,10.35452461
665.65,10.3427372
665.66,10.33107281
665.67,10.31953144
665.68,10.30811214
665.69,10.29681396
665.7,10.2856369
665.71,10.27458096
665.72,10.26364326
665.73,10.25282478
665.74,10.24212551
665.75,10.23154259
665.76,10.22107601
665.77,10.21072578
665.78,10.20049
665.79,10.19036865
665.8,10.18035984
665.81,10.17046356
665.82,10.16067791
665.83,10.15100288
665.84,10.14143753
665.85,10.13197994
665.86,10.12262821
665.87,10.11338329
665.88,10.10424328
665.89,10.09520531
665.9,10.08627033
665.91,10.07743645
665.92,10.06870174
665.93,10.06006527
665.94,10.05152607
665.95,10.04308224
665.96,10.03473377
665.97,10.02647686
665.98,10.01831341
665.99,10.0102396
666,10.00225544
666.01,9.99435997
666.02,9.986551285
666.03,9.97882843
666.04,9.971191406
666.05,9.963636398
666.06,9.956165314
666.07,9.948775291
666.08,9.941466331
666.09,9.934235573
666.1,9.927084923
666.11,9.920010567
666.12,9.913012505
666.13,9.906090736
666.14,9.899243355
666.15,9.89247036
666.16,9.885769844
666.17,9.879141808
666.18,9.872584343
666.19,9.866098404
666.2,9.859683037
666.21,9.853336334
666.22,9.847058296
666.23,9.840848923
666.24,9.834706306
666.25,9.828630447
666.26,9.822621346
666.27,9.816678047
666.28,9.810799599
666.29,9.804985046
666.3,9.799235344
666.31,9.793549538
666.32,9.787926674
666.33,9.782365799
666.34,9.776867867
666.35,9.771430969
666.36,9.766055107
666.37,9.76074028
666.38,9.755485535
666.39,9.750290871
666.4,9.745155334
666.41,9.740077972
666.42,9.735057831
666.43,9.730090141
666.44,9.725167274
666.45,9.720281601
666.46,9.715423584
666.47,9.710588455
666.48,9.705769539
666.49,9.700960159
666.5,9.696157455
666.51,9.691357613
666.52,9.686558723
666.53,9.681757927
666.54,9.676953316
666.55,9.67214489
666.56,9.667330742
666.57,9.662511826
666.58,9.65768528
666.59,9.652852058
666.6,9.648012161
666.61,9.643165588
666.62,9.638311386
666.63,9.633451462
666.64,9.628584862
666.65,9.623710632
666.66,9.618830681
666.67,9.613944054
666.68,9.609049797
666.69,9.604150772
666.7,9.599244118
666.71,9.594331741
666.72,9.589412689
666.73,9.584487915
666.74,9.579556465
666.75,9.574620247
666.76,9.569677353
666.77,9.564728737
666.78,9.559774399
666.79,9.554814339
666.8,9.54984951
666.81,9.54487896
666.82,9.539902687
666.83,9.534921646
666.84,9.529935837
666.85,9.524944305
666.86,9.519948006
666.87,9.514947891
666.88,9.509942055
666.89,9.504932404
666.9,9.499917984
666.91,9.494901657
666.92,9.489894867
666.93,9.484906197
666.94,9.47994709
666.95,9.475026131
666.96,9.470153809
666.97,9.4653368
666.98,9.460581779
666.99,9.45589447
667,9.45127964
667.01,9.446741104
667.02,9.442280769
667.03,9.437902451
667.04,9.433606148
667.05,9.429394722
667.06,9.425269127
667.07,9.421229362
667.08,9.417277336
667.09,9.41341114
667.1,9.409633636
667.11,9.405943871
667.12,9.402340889
667.13,9.398823738
667.14,9.395392418
667.15,9.392046928
667.16,9.388786316
667.17,9.38561058
667.18,9.382518768
667.19,9.379509926
667.2,9.376585007
667.21,9.373742104
667.22,9.37098217
667.23,9.368302345
667.24,9.365703583
667.25,9.363183975
667.26,9.360744476
667.27,9.358382225
667.28,9.356097221
667.29,9.353889465
667.3,9.35175705
667.31,9.349700928
667.32,9.347719193
667.33,9.34581089
667.34,9.343976021
667.35,9.342213631
667.36,9.34052372
667.37,9.338904381
667.38,9.337356567
667.39,9.335878372
667.4,9.334468842
667.41,9.333128929
667.42,9.331857681
667.43,9.330654144
667.44,9.329517365
667.45,9.328448296
667.46,9.32744503
667.47,9.326508522
667.48,9.325636864
667.49,9.324831009
667.5,9.324090004
667.51,9.323414803
667.52,9.322802544
667.53,9.322256088
667.54,9.321773529
667.55,9.321353912
667.56,9.320999146
667.57,9.320708275
667.58,9.320480347
667.59,9.320316315
667.6,9.320216179
667.61,9.320179939
667.62,9.320208549
667.63,9.320301056
667.64,9.320458412
667.65,9.320679665
667.66,9.32096386
667.67,9.321311951
667.68,9.321722984
667.69,9.322196007
667.7,9.322731018
667.71,9.323327065
667.72,9.323983192
667.73,9.324700356
667.74,9.325476646
667.75,9.326312065
667.76,9.327207565
667.77,9.328160286
667.78,9.329172134
667.79,9.330242157
667.8,9.3313694
667.81,9.332553864
667.82,9.333794594
667.83,9.335093498
667.84,9.336448669
667.85,9.337860107
667.86,9.339326859
667.87,9.34085083
667.88,9.342430115
667.89,9.344064713
667.9,9.345754623
667.91,9.347499847
667.92,9.349299431
667.93,9.351154327
667.94,9.353064537
667.95,9.355028152
667.96,9.357046127
667.97,9.359118462
667.98,9.361244202
667.99,9.363424301
668,9.365657806
668.01,9.367944717
668.02,9.370285988
668.03,9.37267971
668.04,9.375125885
668.05,9.377626419
668.06,9.380178452
668.07,9.38278389
668.08,9.38544178
668.09,9.388153076
668.1,9.390915871
668.11,9.393731117
668.12,9.396597862
668.13,9.399518013
668.14,9.402488708
668.15,9.405511856
668.16,9.408587456
668.17,9.4117136
668.18,9.414892197
668.19,9.418121338
668.2,9.421401978
668.21,9.424734116
668.22,9.428117752
668.23,9.431551933
668.24,9.435037613
668.25,9.438573837
668.26,9.442160606
668.27,9.445798874
668.28,9.449486732
668.29,9.453226089
668.3,9.457015991
668.31,9.460855484
668.32,9.464745522
668.33,9.468686104
668.34,9.472677231
668.35,9.476717949
668.36,9.480808258
668.37,9.484949112
668.38,9.489139557
668.39,9.493380547
668.4,9.497670174
668.41,9.502010345
668.42,9.506399155
668.43,9.510838509
668.44,9.5153265
668.45,9.519864082
668.46,9.524451256
668.47,9.52908802
668.48,9.533773422
668.49,9.538508415
668.5,9.543292046
668.51,9.548124313
668.52,9.553006172
668.53,9.557936668
668.54,9.562915802
668.55,9.567943573
668.56,9.573020935
668.57,9.578145981
668.58,9.583320618
668.59,9.588542938
668.6,9.593813896
668.61,9.599133492
668.62,9.604501724
668.63,9.609918594
668.64,9.615383148
668.65,9.620896339
668.66,9.626457214
668.67,9.632066727
668.68,9.637723923
668.69,9.643429756
668.7,9.64918232
668.71,9.654984474
668.72,9.660833359
668.73,9.666730881
668.74,9.672676086
668.75,9.678668976
668.76,9.684709549
668.77,9.690797806
668.78,9.696933746
668.79,9.703117371
668.8,9.709348679
668.81,9.715626717
668.82,9.721953392
668.83,9.728326797
668.84,9.734747887
668.85,9.74121666
668.86,9.747732162
668.87,9.754295349
668.88,9.760905266
668.89,9.767562866
668.9,9.77426815
668.91,9.781020164
668.92,9.787818909
668.93,9.794665337
668.94,9.801558495
668.95,9.808499336
668.96,9.815486908
668.97,9.82252121
668.98,9.829602242
668.99,9.836730957
669,9.843906403
669.01,9.851128578
669.02,9.858397484
669.03,9.86571312
669.04,9.873075485
669.05,9.880485535
669.06,9.88794136
669.07,9.89544487
669.08,9.902994156
669.09,9.910591125
669.1,9.918233871
669.11,9.925924301
669.12,9.933660507
669.13,9.941443443
669.14,9.949273109
669.15,9.957149506
669.16,9.965072632
669.17,9.973042488
669.18,9.981058121
669.19,9.989120483
669.2,9.997229576
669.21,10.00538445
669.22,10.01358604
669.23,10.02183437
669.24,10.03012943
669.25,10.03847027
669.26,10.04685783
669.27,10.05529118
669.28,10.06377125
669.29,10.07229805
669.3,10.08087063
669.31,10.08948994
669.32,10.09815502
669.33,10.10686588
669.34,10.11562443
669.35,10.1244278
669.36,10.13327789
669.37,10.14217472
669.38,10.15111637
669.39,10.16010475
669.4,10.16913986
669.41,10.17822075
669.42,10.18734741
669.43,10.19651985
669.44,10.20573902
669.45,10.21500301
669.46,10.22431374
669.47,10.23367023
669.48,10.24307346
669.49,10.25252151
669.5,10.2620163
669.51,10.2715559
669.52,10.28114223
669.53,10.29077435
669.54,10.30045128
669.55,10.31017494
669.56,10.31994343
669.57,10.32975864
669.58,10.33961964
669.59,10.34952545
669.6,10.35947704
669.61,10.36947441
669.62,10.37951756
669.63,10.38960552
669.64,10.39974022
669.65,10.40991974
669.66,10.42014408
669.67,10.43041515
669.68,10.44073105
669.69,10.45109177
669.7,10.46149826
669.71,10.47195053
669.72,10.48244762
669.73,10.49299049
669.74,10.50357819
669.75,10.51421165
669.76,10.52488995
669.77,10.53561306
669.78,10.54638195
669.79,10.55719566
669.8,10.5680542
669.81,10.57895851
669.82,10.58990765
669.83,10.6009016
669.84,10.61194038
669.85,10.62302399
669.86,10.63415337
669.87,10.64532757
669.88,10.65654564
669.89,10.66780949
669.9,10.67911816
669.91,10.69047165
669.92,10.70186996
669.93,10.7133131
669.94,10.72480106
669.95,10.73633289
669.96,10.7479105
669.97,10.75953293
669.98,10.77119923
669.99,10.78291035
670,10.79466629
670.01,10.80646706
670.02,10.81831264
670.03,10.8302021
670.04,10.84213638
670.05,10.85411549
670.06,10.86613846
670.07,10.87820625
670.08,10.89031887
670.09,10.90247631
670.1,10.91467762
670.11,10.9269228
670.12,10.93921375
670.13,10.95154762
670.14,10.96392727
670.15,10.97634983
670.16,10.98881817
670.17,11.00133038
670.18,11.01388645
670.19,11.02648735
670.2,11.03913212
670.21,11.05182076
670.22,11.06455421
670.23,11.0773325
670.24,11.09015465
670.25,11.10302067
