#Name,"PT.BattHV.Volt_oc","Time"
#Dataset,"C1","C1"
#Unit,"V","s"
361.7930603,6.12
361.7922974,6.13
361.7915649,6.14
361.790802,6.15
361.7900391,6.16
361.7893066,6.17
361.7885437,6.18
361.7877808,6.19
361.7870178,6.2
361.7862854,6.21
361.7855225,6.22
361.7847595,6.23
361.7839966,6.24
361.7832336,6.25
361.7824707,6.26
361.7817078,6.27
361.7809143,6.28
361.7801514,6.29
361.7793884,6.3
361.7786255,6.31
361.777832,6.32
361.7770691,6.33
361.7763062,6.34
361.7755127,6.35
361.7747498,6.36
361.7739563,6.37
361.7731628,6.38
361.7723999,6.39
361.7716064,6.4
361.770813,6.41
361.77005,6.42
361.7692566,6.43
361.7684631,6.44
361.7676697,6.45
361.7668762,6.46
361.7660828,6.47
361.7652893,6.48
361.7644958,6.49
361.7637024,6.5
361.7628784,6.51
361.762085,6.52
361.7612915,6.53
361.760498,6.54
361.7596741,6.55
361.7588806,6.56
361.7580566,6.57
361.7572632,6.58
361.7564392,6.59
361.7556458,6.6
361.7548218,6.61
361.7539978,6.62
361.7532043,6.63
361.7523804,6.64
361.7515564,6.65
361.7507324,6.66
361.7499084,6.67
361.7490845,6.68
361.7482605,6.69
361.7474365,6.7
361.7466125,6.71
361.7457886,6.72
361.7449646,6.73
361.7441406,6.74
361.7432861,6.75
361.7424622,6.76
361.7416382,6.77
361.7407837,6.78
361.7399597,6.79
361.7391052,6.8
361.7382813,6.81
361.7374268,6.82
361.7366028,6.83
361.7357483,6.84
361.7348938,6.85
361.7340698,6.86
361.7332153,6.87
361.7323608,6.88
361.7315063,6.89
361.7306519,6.9
361.7297974,6.91
361.7289429,6.92
361.7280884,6.93
361.7272339,6.94
361.7263794,6.95
361.7255249,6.96
361.7246399,6.97
361.7237854,6.98
361.7229309,6.99
361.7220764,7
361.7211914,7.01
361.7203369,7.02
361.7194519,7.03
361.7185974,7.04
361.7177124,7.05
361.7168274,7.06
361.7159729,7.07
361.7150879,7.08
361.7142029,7.09
361.7133179,7.1
361.7124634,7.11
361.7115784,7.12
361.7106934,7.13
361.7098083,7.14
361.7089233,7.15
361.7080383,7.16
361.7071533,7.17
361.7062378,7.18
361.7053528,7.19
361.7044678,7.2
361.7035828,7.21
361.7026672,7.22
361.7017822,7.23
361.7008972,7.24
361.6999817,7.25
361.6990967,7.26
361.6981812,7.27
361.6972656,7.28
361.6963806,7.29
361.6954651,7.3
361.6945496,7.31
361.6936646,7.32
361.692749,7.33
361.6918335,7.34
361.690918,7.35
361.6900024,7.36
361.6890869,7.37
361.6881714,7.38
361.6872559,7.39
361.6863403,7.4
361.6854248,7.41
361.6845093,7.42
361.6835632,7.43
361.6826477,7.44
361.6817322,7.45
361.6807861,7.46
361.6798706,7.47
361.6789551,7.48
361.678009,7.49
361.6770935,7.5
361.6761475,7.51
361.6752014,7.52
361.6742859,7.53
361.6733398,7.54
361.6723938,7.55
361.6714478,7.56
361.6705322,7.57
361.6695862,7.58
361.6686401,7.59
361.6676941,7.6
361.666748,7.61
361.665802,7.62
361.664856,7.63
361.6638794,7.64
361.6629333,7.65
361.6619873,7.66
361.6610413,7.67
361.6600952,7.68
361.6591187,7.69
361.6581726,7.7
361.657196,7.71
361.65625,7.72
361.6552734,7.73
361.6543274,7.74
361.6533508,7.75
361.6524048,7.76
361.6514282,7.77
361.6504517,7.78
361.6494751,7.79
361.6485291,7.8
361.6475525,7.81
361.6465759,7.82
361.6455994,7.83
361.6446228,7.84
361.6436462,7.85
361.6426697,7.86
361.6416931,7.87
361.6407166,7.88
361.6397095,7.89
361.6387329,7.9
361.6377563,7.91
361.6367493,7.92
361.6357727,7.93
361.6347961,7.94
361.6338196,7.95
361.6328125,7.96
361.6318359,7.97
361.6308899,7.98
361.6299133,7.99
361.6289368,8
361.6279907,8.01
361.6270447,8.02
361.6260986,8.03
361.6251831,8.04
361.6242676,8.05
361.6233521,8.06
361.6224365,8.07
361.6215515,8.08
361.6206665,8.09
361.619812,8.1
361.6189575,8.11
361.618103,8.12
361.6172791,8.13
361.6164551,8.14
361.6156311,8.15
361.6148376,8.16
361.6140442,8.17
361.6132507,8.18
361.6124878,8.19
361.6117249,8.2
361.6109924,8.21
361.61026,8.22
361.6095276,8.23
