#Name,Car.ay,Car.tx,Car.ty,Car.v,Steer.WhlAng,Time
#Dataset,C1,C1,C1,C1,C1,C1
#Unit,m/s^2,m,m,m/s,deg,s
,2.546745062,-0.595001936,-8.205523491,5.958058834,160.5257881,172.29
,2.546039104,-0.560025811,-8.157292366,5.957168579,160.5466475,172.3
,2.545333862,-0.525263012,-8.108919144,5.956258774,160.5674659,172.31
,2.544628859,-0.490714341,-8.060403824,5.955330372,160.5882024,172.32
,2.543929815,-0.456380338,-8.01174736,5.954384327,160.6087749,172.33
,2.543223381,-0.422261775,-7.96295166,5.953421593,160.6291152,172.34
,2.542532444,-0.388359219,-7.914017677,5.952444077,160.6491686,172.35
,2.541882038,-0.354673326,-7.864945889,5.951456547,160.6688806,172.36
,2.541253805,-0.321204662,-7.815737724,5.950462341,160.6881144,172.37
,2.54056859,-0.287953854,-7.766394138,5.949463367,160.7068837,172.38
,2.539801359,-0.254921377,-7.716916084,5.948455811,160.7253526,172.39
,2.539107561,-0.222107858,-7.667304993,5.947441578,160.7436848,172.4
,2.538374424,-0.189513832,-7.61756134,5.946421146,160.7618121,172.41
,2.537656307,-0.157139853,-7.567686558,5.945392609,160.7797482,172.42
,2.536930084,-0.12498647,-7.517681122,5.944357872,160.797452,172.43
,2.536186457,-0.09305422,-7.46754694,5.943315506,160.81491,172.44
,2.535425663,-0.061343633,-7.417284489,5.942267418,160.8320948,172.45
,2.534668922,-0.02985524,-7.366894722,5.941212177,160.8490063,172.46
,2.533872604,0.00141044,-7.316379547,5.940150261,160.8656447,172.47
,2.533093929,0.032452893,-7.265738964,5.939082623,160.8820098,172.48
,2.532299757,0.063271619,-7.214974403,5.938008308,160.8981017,172.49
,2.531495094,0.09386611,-7.164086819,5.936928272,160.9138931,172.5
,2.530681372,0.124235883,-7.113077641,5.935842991,160.9293976,172.51
,2.529856443,0.154380441,-7.061947823,5.934751987,160.9446016,172.52
,2.529027462,0.18429932,-7.010697842,5.933656216,160.9595324,172.53
,2.528183699,0.213992059,-6.959329605,5.932556152,160.97419,172.54
,2.527271748,0.243458167,-6.90784359,5.93144846,160.9886837,172.55
,2.526363134,0.272697181,-6.856241226,5.930331707,161.0031227,172.56
,2.525480032,0.301708609,-6.804522991,5.929204941,161.0175207,172.57
,2.524625778,0.33049202,-6.752690792,5.928069592,161.0317685,172.58
,2.523846149,0.359046936,-6.700745583,5.926929474,161.0457021,172.59
,2.523076296,0.387372911,-6.64868784,5.925788403,161.0590893,172.6
,2.522244215,0.415469557,-6.596518993,5.924647808,161.0718754,172.61
,2.521374941,0.443336457,-6.544239998,5.923506737,161.0841971,172.62
,2.520503283,0.470973223,-6.491851807,5.922365189,161.0961909,172.63
,2.519629478,0.498379469,-6.439355373,5.921222687,161.1079388,172.64
,2.518688917,0.525554776,-6.386752129,5.92007637,161.1195091,172.65
,2.517753839,0.552498758,-6.334043026,5.918923855,161.1310522,172.66
,2.516866446,0.579210997,-6.281229019,5.917765617,161.1425132,172.67
,2.516065121,0.605691135,-6.228311062,5.916604996,161.153742,172.68
,2.515282393,0.631938756,-6.175290585,5.915446758,161.1644928,172.69
,2.514382362,0.65795356,-6.122168064,5.914289951,161.1746971,172.7
,2.513513327,0.683735132,-6.068944931,5.913135529,161.1845325,172.71
,2.512668371,0.709283173,-6.015622139,5.911984921,161.1939855,172.72
,2.511837006,0.734597385,-5.962200642,5.910840034,161.2030287,172.73
,2.510996819,0.75967741,-5.908681393,5.909701824,161.211662,172.74
,2.510148048,0.784522951,-5.855065346,5.908569813,161.2198993,172.75
,2.509290934,0.809133709,-5.801353455,5.907444954,161.2277403,172.76
,2.508423567,0.833509445,-5.74754715,5.906326294,161.2351716,172.77
,2.507546186,0.857649803,-5.693646908,5.905214787,161.2421793,172.78
,2.506657839,0.881554484,-5.639653683,5.904109955,161.2487363,172.79
,2.505759478,0.905223191,-5.585568905,5.903011799,161.2548562,172.8
,2.504848003,0.928655744,-5.531393051,5.901920319,161.2604979,172.81
,2.503925562,0.951851845,-5.477127075,5.900835514,161.2657025,172.82
,2.502999783,0.974811137,-5.422772884,5.899756908,161.27047,172.83
,2.502062559,0.997533441,-5.368330479,5.898684978,161.2748003,172.84
,2.501125097,1.020018578,-5.313801289,5.897619247,161.2786799,172.85
,2.500187159,1.042266011,-5.259186268,5.896560192,161.2821496,172.86
,2.499325037,1.064275861,-5.20448637,5.89550972,161.2851276,172.87
,2.498472691,1.086047649,-5.149702072,5.894472599,161.2875318,172.88
,2.497607231,1.107581258,-5.094835281,5.89344883,161.2892803,172.89
,2.496732712,1.128876328,-5.039886475,5.892439365,161.2904688,172.9
,2.495868921,1.149932981,-4.984856129,5.891446114,161.2911518,172.91
,2.495025396,1.170750618,-4.929745674,5.890469074,161.291343,172.92
,2.494202137,1.191329479,-4.874556065,5.889509678,161.2910835,172.93
,2.493370771,1.211668968,-4.819287777,5.888567924,161.2903595,172.94
,2.492547989,1.231769323,-4.763942242,5.887643814,161.2892393,172.95
,2.491748333,1.251629949,-4.708519459,5.886737347,161.2877504,172.96
,2.490940332,1.271250963,-4.653021336,5.885848522,161.2859062,172.97
,2.490163326,1.290632129,-4.597448349,5.884976864,161.2837479,172.98
,2.48938942,1.309773207,-4.541800976,5.884122372,161.2812617,172.99
,2.488630533,1.328674197,-4.486080647,5.883285046,161.278434,173
,2.487946987,1.347334623,-4.430287838,5.88246727,161.2752374,173.01
,2.487292051,1.365754604,-4.374423981,5.881671429,161.2715355,173.02
,2.48663187,1.383933902,-4.318489552,5.880899429,161.2673144,173.03
,2.485971451,1.401872396,-4.262485504,5.880150795,161.2626289,173.04
,2.485324621,1.419569969,-4.206412315,5.879426479,161.2575609,173.05
,2.484697342,1.437026381,-4.150270939,5.878725529,161.2521514,173.06
,2.484090328,1.454241633,-4.094062328,5.878048897,161.246414,173.07
,2.483477831,1.471215487,-4.037787437,5.877396107,161.2403898,173.08
,2.482872725,1.487947822,-3.981446981,5.876765251,161.2341197,173.09
,2.482285261,1.504438519,-3.925041914,5.876155853,161.2276037,173.1
,2.48170495,1.520687461,-3.868572712,5.875567913,161.2208555,173.11
,2.481133223,1.536694527,-3.812040567,5.875000954,161.213875,173.12
,2.480574608,1.552459478,-3.755446196,5.874454021,161.2066623,173.13
,2.480035543,1.567982316,-3.698790312,5.873927593,161.1992174,173.14
,2.479589462,1.583262801,-3.642074108,5.8734231,161.1914993,173.15
,2.479169369,1.598300934,-3.5852983,5.872944355,161.1833577,173.16
,2.478744984,1.613096476,-3.528463364,5.872491837,161.174779,173.17
,2.478323936,1.627649307,-3.471570492,5.872065544,161.1658451,173.18
,2.477918148,1.64195931,-3.414620161,5.871665001,161.156638,173.19
,2.477519512,1.656026483,-3.357613564,5.87128973,161.147226,173.2
,2.477126598,1.669850588,-3.300551176,5.870937824,161.1376774,173.21
,2.476762295,1.683431625,-3.243433714,5.870608807,161.1280332,173.22
,2.47641325,1.696769357,-3.186262369,5.870301247,161.1182524,173.23
,2.476072788,1.709863663,-3.129037857,5.870015621,161.1083213,173.24
,2.475751638,1.722714543,-3.071761131,5.8697505,161.0982399,173.25
,2.475532293,1.73532176,-3.014432669,5.869508743,161.08794,173.26
,2.475331783,1.747685194,-2.957053423,5.869293213,161.0772576,173.27
,2.475123644,1.759804726,-2.899624348,5.869104862,161.066179,173.28
,2.474917173,1.771680355,-2.842146158,5.868942738,161.0547863,173.29
,2.474714756,1.783311844,-2.784619331,5.868806362,161.0431886,173.3
,2.474518538,1.794699192,-2.727045059,5.868694782,161.0314543,173.31
,2.474324465,1.805842161,-2.669424057,5.868605137,161.0196654,173.32
,2.474130154,1.816740751,-2.611757278,5.868536472,161.0078629,173.33
,2.473948002,1.827394843,-2.5540452,5.868485451,160.9960739,173.34
,2.473829985,1.837804317,-2.496288776,5.868453979,160.9842441,173.35
,2.4737041,1.847968936,-2.438489199,5.868441582,160.9722502,173.36
,2.473561049,1.857888579,-2.380647182,5.86844635,160.9601198,173.37
,2.473439693,1.867563367,-2.322763443,5.868468761,160.9478665,173.38
,2.473325014,1.876992941,-2.264838934,5.868507862,160.9355175,173.39
,2.473236084,1.886177182,-2.206874371,5.868563652,160.9230729,173.4
,2.473252296,1.89511621,-2.148870945,5.868638039,160.910478,173.41
,2.473286629,1.903809667,-2.090829372,5.868734837,160.8975553,173.42
,2.473310709,1.912257552,-2.032750368,5.868854523,160.8843047,173.43
,2.473332644,1.920459747,-1.974635005,5.868996143,160.8707946,173.44
,2.473348856,1.928416133,-1.91648376,5.869158745,160.8571206,173.45
,2.473367691,1.93612659,-1.858297706,5.869341373,160.8434056,173.46
,2.47341466,1.943591118,-1.800077677,5.869542122,160.8296632,173.47
,2.473577976,1.950809479,-1.741824389,5.869763851,160.8158662,173.48
,2.473756552,1.957781553,-1.683538914,5.870009422,160.8017824,173.49
,2.473917246,1.964507461,-1.625221729,5.870278358,160.7873707,173.5
,2.474063873,1.970986843,-1.566873908,5.870571136,160.7727131,173.51
,2.474192858,1.97721982,-1.508496165,5.870885849,160.7579326,173.52
,2.474315882,1.983206034,-1.450089335,5.871220112,160.743152,173.53
,2.474460125,1.988945723,-1.391654253,5.871572495,160.7284261,173.54
,2.474632263,1.994438529,-1.333191872,5.871942043,160.7137412,173.55
,2.474918842,1.999684453,-1.274702907,5.872331619,160.6990017,173.56
,2.475114107,2.004683256,-1.216188431,5.872741222,160.6840026,173.57
,2.475363731,2.009435177,-1.15764904,5.873169422,160.6688669,173.58
,2.475637913,2.013939857,-1.099085808,5.87361908,160.6535809,173.59
,2.475910425,2.01819706,-1.04049933,5.874090195,160.6380901,173.6
,2.476159573,2.02220726,-0.981890678,5.874581337,160.6224899,173.61
,2.476403236,2.025969744,-0.92326051,5.875090122,160.6068761,173.62
,2.476653814,2.029484749,-0.864609838,5.87561512,160.5913306,173.63
,2.47692585,2.032752275,-0.805939555,5.876155376,160.575867,173.64
,2.477325678,2.035772085,-0.747250438,5.876713276,160.5603898,173.65
,2.477720261,2.03854394,-0.688543379,5.877292156,160.5446531,173.66
,2.478081703,2.041068077,-0.629819274,5.877890587,160.5286704,173.67
,2.478386164,2.043344021,-0.571078956,5.878507614,160.5125512,173.68
,2.478820801,2.045372248,-0.51232326,5.879143238,160.4964319,173.69
,2.479272366,2.047152281,-0.453553051,5.879801273,160.4801761,173.7
,2.479705572,2.04868412,-0.394769132,5.880480289,160.4637563,173.71
,2.480062008,2.049967527,-0.335972399,5.881177425,160.4472819,173.72
,2.480389595,2.051002741,-0.277163684,5.881887436,160.4309577,173.73
,2.480720043,2.051789522,-0.218344003,5.88260746,160.4149205,173.74
,2.481036663,2.05232811,-0.159514263,5.883334637,160.3991564,173.75
,2.481378317,2.052617788,-0.100675479,5.884065628,160.3836655,173.76
,2.481791973,2.052659035,-0.041828658,5.884802341,160.3683112,173.77
,2.482355833,2.052451849,0.01702524,5.885551453,160.3527931,173.78
,2.48285675,2.051995516,0.075885311,5.886315346,160.3368104,173.79
,2.483285189,2.051290751,0.134750649,5.887093544,160.3204999,173.8
,2.4836483,2.050336838,0.193620324,5.88788271,160.3041484,173.81
,2.483950138,2.049134254,0.252493352,5.888676643,160.2880292,173.82
,2.484232903,2.047682762,0.311368734,5.889469624,160.2723881,173.83
,2.484524965,2.045982122,0.370245338,5.890256882,160.2572797,173.84
,2.484826088,2.044032574,0.429122061,5.891035557,160.2426084,173.85
,2.485123396,2.041834116,0.487997741,5.891803265,160.2282377,173.86
,2.485407591,2.039386511,0.546871245,5.892560005,160.2140173,173.87
,2.48567605,2.036689758,0.605741322,5.893303871,160.1998924,173.88
,2.486087799,2.033743858,0.664606869,5.894039154,160.1857539,173.89
,2.48645997,2.030548811,0.723466814,5.894771576,160.1713286,173.9
,2.486814499,2.027104855,0.782319963,5.895499706,160.1566027,173.91
,2.487162352,2.023411512,0.841165304,5.896223545,160.1417265,173.92
,2.487531185,2.019469023,0.900001705,5.896942616,160.1268367,173.93
,2.487896681,2.015277624,0.958828032,5.897655964,160.1120016,173.94
,2.488248825,2.01083684,1.017643213,5.89836359,160.0972483,173.95
,2.488596916,2.006147146,1.076446176,5.899065495,160.0825498,173.96
,2.488923788,2.001208067,1.135235667,5.8997612,160.0678512,173.97
,2.489249229,1.996020198,1.194010615,5.900451183,160.053139,173.98
,2.489560604,1.990583062,1.252770066,5.901135921,160.0383585,173.99
,2.489898205,1.984897017,1.311512709,5.901815414,160.0235369,174
,2.490207911,1.978962064,1.370237589,5.902490139,160.0086471,174.01
,2.490558147,1.972778082,1.428943515,5.903160572,159.9937437,174.02
,2.490897894,1.966345191,1.487629414,5.90382576,159.9788129,174.03
,2.491248846,1.95966351,1.546294212,5.904487133,159.9638684,174.04
,2.491612673,1.952733159,1.604936719,5.905144215,159.9489103,174.05
,2.491960287,1.945554018,1.663555861,5.905797005,159.9339112,174.06
,2.492302418,1.938126206,1.722150683,5.906446457,159.9188711,174.07
,2.492640972,1.930449843,1.780719876,5.907091618,159.9037764,174.08
,2.492967606,1.922525048,1.839262486,5.907732964,159.8886544,174.09
,2.493292332,1.914351821,1.897777438,5.908370495,159.873505,174.1
,2.493606091,1.905930281,1.956263542,5.909004211,159.8583283,174.11
,2.493913174,1.897260427,2.014719725,5.90963459,159.8431243,174.12
,2.494214296,1.888342619,2.073145151,5.910261631,159.8279067,174.13
,2.494507313,1.879176617,2.131538153,5.910885334,159.8126753,174.14
,2.494791269,1.869762897,2.189898252,5.911505222,159.7974304,174.15
,2.495069265,1.860101223,2.24822402,5.91212225,159.7821854,174.16
,2.495341778,1.850191951,2.306514502,5.912735939,159.7669267,174.17
,2.495602369,1.8400352,2.364768505,5.913346291,159.7516817,174.18
,2.495867968,1.829630971,2.422985077,5.913953781,159.7364641,174.19
,2.496256113,1.818979502,2.481163025,5.914562225,159.7211781,174.2
,2.496529818,1.808080912,2.539301395,5.915172577,159.7056736,174.21
,2.496799231,1.79693532,2.597399235,5.915784836,159.6900871,174.22
,2.497043371,1.785542846,2.655455351,5.916396618,159.6745279,174.23
,2.49732089,1.773903728,2.71346879,5.917008877,159.6590917,174.24
,2.497575521,1.762017965,2.77143836,5.917621136,159.6437374,174.25
,2.497846365,1.749885917,2.829363346,5.918232918,159.6284515,174.26
,2.498085737,1.737507701,2.887242317,5.918843746,159.6132475,174.27
,2.498344898,1.724883318,2.94507432,5.919453144,159.5981391,174.28
,2.498566151,1.712013125,3.0028584,5.920062065,159.583099,174.29
,2.498838902,1.698897243,3.060593605,5.920669556,159.5681136,174.3
,2.499105453,1.685535908,3.118278503,5.921278477,159.5531145,174.31
,2.499354839,1.67192924,3.17591238,5.921887875,159.5381017,174.32
,2.499622583,1.658077478,3.233494043,5.922498226,159.5231436,174.33
,2.499899387,1.643980742,3.291022539,5.923110008,159.5082538,174.34
,2.500159025,1.629639268,3.348496914,5.923722267,159.4934323,174.35
,2.5004251,1.615053415,3.405915976,5.924334049,159.4787337,174.36
,2.500700474,1.600223184,3.46327877,5.924945831,159.4641718,174.37
,2.500982285,1.585148811,3.520584345,5.925557137,159.4497191,174.38
,2.501267195,1.569830656,3.577831268,5.926168442,159.4353347,174.39
,2.501553774,1.554268718,3.635019064,5.926780224,159.4210186,174.4
,2.50183773,1.538463473,3.692146063,5.927391529,159.4067708,174.41
,2.502122402,1.522415042,3.749211788,5.928003311,159.3925914,174.42
,2.502409458,1.506123543,3.806215048,5.928615093,159.3785075,174.43
,2.502708435,1.489589453,3.86315465,5.929226875,159.3645193,174.44
,2.503015995,1.472812772,3.92002964,5.929839134,159.350613,174.45
,2.503342152,1.455793977,3.976839066,5.930452347,159.3367751,174.46
,2.503676891,1.438533068,4.033581734,5.931067467,159.3229781,174.47
,2.503993988,1.421030521,4.090257168,5.931684494,159.3092221,174.48
,2.504254103,1.403286457,4.146863461,5.932301044,159.295589,174.49
,2.504577875,1.385301113,4.203400135,5.932916641,159.2821882,174.5
,2.504887342,1.367074847,4.259866238,5.933531284,159.2689649,174.51
,2.505189657,1.348608017,4.316260338,5.934144497,159.255892,174.52
,2.505484819,1.329900742,4.372581959,5.934754372,159.2429829,174.53
,2.505777121,1.310953259,4.428829193,5.935361385,159.2302514,174.54
,2.506073952,1.291766167,4.485002041,5.935964584,159.2176702,174.55
,2.506374359,1.272339463,4.541098595,5.936564445,159.2052393,174.56
,2.506676197,1.252673507,4.597117901,5.937160492,159.1929449,174.57
,2.506979227,1.232768774,4.653059006,5.937752724,159.1807599,174.58
,2.507285595,1.212625384,4.708920956,5.938341141,159.1687114,174.59
,2.507596493,1.192243814,4.764703274,5.93892622,159.1567586,174.6
,2.507912874,1.171624184,4.820403576,5.939507484,159.1449424,174.61
,2.508231878,1.150766969,4.876021862,5.940085888,159.1332218,174.62
,2.508554935,1.129672527,4.931556702,5.94066143,159.1216104,174.63
,2.508882523,1.108341098,4.987007141,5.941233635,159.1101221,174.64
,2.509208202,1.086773157,5.04237175,5.941803455,159.098743,174.65
,2.509535074,1.064968824,5.097650528,5.942369938,159.0874595,174.66
,2.509861946,1.042928576,5.152841091,5.942933559,159.076299,174.67
,2.510190725,1.020652771,5.207943439,5.943494797,159.0652614,174.68
,2.510522127,0.998141766,5.262956142,5.944053173,159.0543194,174.69
,2.510856628,0.975395918,5.317877769,5.944609165,159.0435004,174.7
,2.51120162,0.952415526,5.372708321,5.945162773,159.032777,174.71
,2.511654139,0.929201007,5.427445889,5.945717812,159.0220946,174.72
,2.512003422,0.905752659,5.48208952,5.946275234,159.0113302,174.73
,2.512356758,0.882070899,5.536638737,5.94683218,159.0006341,174.74
,2.512723684,0.858156085,5.59109211,5.947390079,158.9900747,174.75
,2.513100386,0.834008634,5.645449162,5.947948933,158.9796518,174.76
,2.513468027,0.809628785,5.699707985,5.948507786,158.9693792,174.77
,2.513828516,0.785017014,5.75386858,5.949066162,158.9592432,174.78
,2.514175177,0.760173738,5.807929516,5.949623585,158.9492848,174.79
,2.51451087,0.735099316,5.861889362,5.950178623,158.9394903,174.8
,2.514835596,0.709794164,5.915748119,5.950731277,158.9299007,174.81
,2.515152216,0.684258699,5.969503403,5.951280117,158.920475,174.82
,2.515467405,0.65849328,6.023155689,5.951825142,158.9112406,174.83
,2.515783548,0.632498443,6.076702595,5.952366829,158.9021565,174.84
,2.516097307,0.606274545,6.130144119,5.952904224,158.8932226,174.85
,2.516407728,0.579822004,6.183478832,5.953438282,158.8844389,174.86
,2.516720295,0.553141356,6.236705303,5.953968525,158.8757919,174.87
,2.517032623,0.526232958,6.289823532,5.95449543,158.8672952,174.88
,2.517349482,0.499097258,6.342831612,5.95501852,158.858935,174.89
,2.517667294,0.471734762,6.395728588,5.95553875,158.8507115,174.9
,2.517984867,0.444145918,6.448513985,5.956055641,158.8426245,174.91
,2.518301725,0.416331142,6.501186371,5.956569672,158.8346742,174.92
,2.518616915,0.388290942,6.55374527,5.957080841,158.8268604,174.93
,2.518935204,0.360025734,6.606188774,5.957588673,158.819197,174.94
,2.519254208,0.331536055,6.658516884,5.95809412,158.8116701,174.95
,2.519572496,0.302822352,6.710727692,5.95859623,158.8042798,174.96
,2.519895315,0.273885101,6.762821198,5.959095478,158.7970262,174.97
,2.52021122,0.24472478,6.814795494,5.959591866,158.7899228,174.98
,2.520529985,0.215341896,6.866650105,5.960085392,158.7829423,174.99
,2.520849228,0.185736924,6.918383598,5.960576534,158.7761121,175
,2.521162271,0.155910388,6.969995975,5.961064339,158.7694049,175.01
,2.521431446,0.125862777,7.021484852,5.961547852,158.7628616,175.02
,2.521688461,0.09559463,7.072850704,5.962024689,158.7565778,175.03
,2.52195406,0.065106459,7.124091148,5.962494373,158.7505536,175.04
,2.522223473,0.034398828,7.175206184,5.962956429,158.7447616,175.05
,2.522486687,0.003472267,7.226194382,5.963410378,158.7391472,175.06
,2.522740602,-0.027672661,7.277054787,5.963855743,158.7337103,175.07
,2.522985697,-0.059035398,7.327785969,5.964292049,158.7284238,175.08
,2.523224354,-0.090615377,7.378387451,5.964719772,158.7232875,175.09
,2.523459196,-0.122412026,7.42885828,5.965137959,158.7183014,175.1
,2.523691177,-0.154424757,7.479197025,5.965547085,158.7134793,175.11
,2.523920536,-0.186652988,7.52940321,5.965946198,158.7087938,175.12
,2.524178743,-0.219096139,7.579474926,5.966336727,158.7042449,175.13
,2.524428844,-0.251753628,7.629412174,5.966720104,158.6997643,175.14
,2.524661064,-0.284624815,7.679213524,5.967094898,158.695352,175.15
,2.524902105,-0.317709178,7.728877544,5.967461586,158.6910353,175.16
,2.525154352,-0.351006061,7.778404236,5.967822075,158.6867869,175.17
,2.525388479,-0.384514898,7.827791691,5.968175411,158.6826205,175.18
,2.525624037,-0.418235093,7.877039433,5.968521595,158.6785361,175.19
,2.525867701,-0.452165991,7.926146507,5.96886158,158.6745336,175.2
,2.526092529,-0.486306995,7.975111961,5.969195366,158.670613,175.21
,2.526332617,-0.520657539,8.023934364,5.969522476,158.6667745,175.22
,2.526556015,-0.555216909,8.072613716,5.969843864,158.6630042,175.23
,2.526776314,-0.589984596,8.121147156,5.970158577,158.6593296,175.24
,2.526995897,-0.624959886,8.169536591,5.970468044,158.6557096,175.25
,2.527213335,-0.660142124,8.217778206,5.97077179,158.6521715,175.26
,2.527415276,-0.695530772,8.265872955,5.971069813,158.6486881,175.27
,2.527620316,-0.731125176,8.313819885,5.971362114,158.645273,175.28
,2.527810812,-0.76692462,8.361617088,5.97164917,158.6419399,175.29
,2.528008938,-0.802928448,8.409263611,5.971930981,158.6386614,175.3
,2.52819705,-0.839136124,8.456759453,5.972207546,158.6354376,175.31
,2.52837038,-0.875546873,8.504102707,5.972478867,158.632282,175.32
,2.528546572,-0.912160099,8.551293373,5.972744942,158.6291948,175.33
,2.528707981,-0.948975086,8.598330498,5.973006248,158.6261622,175.34
,2.528814316,-0.98599124,8.645212173,5.973260403,158.6232388,175.35
,2.528903961,-1.023207784,8.6919384,5.973505497,158.6204931,175.36
,2.529000759,-1.060624003,8.738508224,5.973741055,158.6179386,175.37
,2.529203653,-1.098239303,8.784919739,5.97396946,158.6155071,175.38
,2.529301882,-1.136052847,8.831172943,5.974193096,158.6129936,175.39
,2.529365063,-1.17406404,8.877266884,5.974407196,158.6105347,175.4
,2.529422045,-1.212272048,8.923200607,5.974612713,158.6081988,175.41
,2.529484749,-1.250676274,8.968972206,5.974808216,158.6060131,175.42
,2.529552221,-1.289275885,9.014582634,5.974994659,158.6039231,175.43
,2.529627085,-1.328070283,9.060029984,5.975172043,158.601915,175.44
,2.529698849,-1.367058516,9.105312347,5.975341797,158.5999206,175.45
,2.529764414,-1.406239867,9.150430679,5.975502968,158.5979535,175.46
,2.529825926,-1.445613742,9.195383072,5.975657463,158.596,175.47
,2.529882908,-1.485179424,9.240169525,5.975804329,158.5940603,175.48
,2.529927969,-1.524935961,9.284787178,5.975944519,158.5921478,175.49
,2.529911757,-1.564882755,9.329236984,5.976075649,158.59029,175.5
,2.529885292,-1.605018854,9.37351799,5.976195335,158.5886098,175.51
,2.529867887,-1.645343781,9.417628288,5.976303577,158.5870935,175.52
,2.529855013,-1.685856342,9.461567879,5.976400375,158.5857001,175.53
,2.529845238,-1.726556063,9.505334854,5.976485729,158.5843751,175.54
,2.529855251,-1.767441988,9.548929214,5.976561069,158.58305,175.55
,2.529864311,-1.808513403,9.592350006,5.976627827,158.5816703,175.56
,2.529831648,-1.849769473,9.635597229,5.976686001,158.5802223,175.57
,2.529815912,-1.891209245,9.678668022,5.976736546,158.5787606,175.58
,2.52978754,-1.932832241,9.721562386,5.976778984,158.5772853,175.59
,2.529760838,-1.974637389,9.764280319,5.976813793,158.5758237,175.6
,2.529729605,-2.016623974,9.806819916,5.976840973,158.5743757,175.61
,2.529697418,-2.058791399,9.849180222,5.976860523,158.5729413,175.62
,2.529663324,-2.101138592,9.89136219,5.976873398,158.571507,175.63
,2.529625893,-2.143664598,9.933362961,5.97687912,158.5700726,175.64
,2.529586315,-2.186368942,9.975183487,5.976878166,158.5685973,175.65
,2.529552937,-2.229250669,10.01682091,5.97687149,158.5671083,175.66
,2.52968955,-2.272309065,10.05827618,5.976864815,158.5655237,175.67
,2.529815674,-2.315543175,10.09954739,5.976864815,158.5635566,175.68
,2.529853582,-2.358952522,10.14063549,5.976871014,158.5612344,175.69
,2.529840469,-2.402536154,10.18153763,5.97688055,158.5587619,175.7
,2.529910803,-2.446293592,10.22225475,5.976894855,158.5563166,175.71
,2.529887438,-2.490223646,10.26278591,5.976913929,158.5538168,175.72
,2.529885769,-2.534325838,10.3031292,5.976934433,158.5514126,175.73
,2.529889822,-2.578599453,10.34328556,5.976955891,158.5490903,175.74
,2.529900074,-2.623043299,10.3832531,5.976978779,158.546809,175.75
,2.529907227,-2.667657137,10.42303085,5.977003574,158.5445141,175.76
,2.529902697,-2.712439775,10.46261978,5.9770298,158.5421782,175.77
,2.529886246,-2.757390499,10.50201797,5.977058411,158.5397876,175.78
,2.529863119,-2.802508593,10.54122448,5.977088928,158.5373697,175.79
,2.529840946,-2.847793102,10.5802393,5.97712183,158.5349108,175.8
,2.529846907,-2.893243551,10.61906052,5.977157593,158.5324246,175.81
,2.529869795,-2.938858747,10.65769005,5.977198124,158.5298292,175.82
,2.529880285,-2.984637976,10.69612408,5.977244854,158.5271244,175.83
,2.529886246,-3.030580759,10.73436451,5.977296829,158.5243514,175.84
,2.529893637,-3.076686144,10.77240944,5.977355003,158.5215373,175.85
,2.529907942,-3.122953176,10.81025791,5.9774189,158.5186823,175.86
,2.529968262,-3.169381142,10.84790993,5.977489471,158.5158136,175.87
,2.530047178,-3.215969563,10.88536549,5.977569103,158.5128493,175.88
,2.530119419,-3.262717247,10.92262268,5.977657795,158.5097621,175.89
,2.530185223,-3.30962348,10.95968151,5.977756023,158.5065792,175.9
,2.530252218,-3.356687784,10.99654102,5.977862835,158.503328,175.91
,2.530321121,-3.403909206,11.03320026,5.977979183,158.5000359,175.92
,2.530384541,-3.451287031,11.06966019,5.978103161,158.4967437,175.93
,2.530512094,-3.498820305,11.10591888,5.978237152,158.4934243,175.94
,2.530654907,-3.546508551,11.14197636,5.978382587,158.4899955,175.95
,2.530790806,-3.594350576,11.17783165,5.978539944,158.4864301,175.96
,2.530919075,-3.642346144,11.21348381,5.978708744,158.4827555,175.97
,2.531044006,-3.690494061,11.24893379,5.978889465,158.4790262,175.98
,2.531154633,-3.738793612,11.28417873,5.979079723,158.4752696,175.99
,2.531282902,-3.787244081,11.31921959,5.979279518,158.4715403,176
,2.531486034,-3.835844755,11.3540554,5.979490757,158.4677837,176.01
,2.53170228,-3.884594917,11.38868618,5.97971487,158.4639178,176.02
,2.531908989,-3.933493614,11.42311001,5.979952812,158.4599154,176.03
,2.532099485,-3.982540131,11.45732784,5.980203629,158.4557899,176.04
,2.532258511,-4.031733513,11.49133873,5.980465412,158.4516235,176.05
,2.532443523,-4.081073761,11.52514076,5.980737686,158.4474981,176.06
,2.532627344,-4.130558968,11.55873489,5.981019974,158.4433863,176.07
,2.532814264,-4.180189133,11.59212017,5.981310844,158.4393018,176.08
,2.533013344,-4.229963303,11.62529564,5.981609344,158.4352447,176.09
,2.533304214,-4.279880047,11.65826035,5.981918812,158.4311603,176.1
,2.533511877,-4.329939365,11.69101524,5.98223877,158.4269119,176.11
,2.533624411,-4.380140305,11.72355843,5.982563972,158.4226635,176.12
,2.533769369,-4.430481434,11.75589085,5.98289156,158.4185654,176.13
,2.53396821,-4.480962276,11.78800964,5.983222961,158.4145902,176.14
,2.534293175,-4.531582355,11.81991577,5.983561516,158.4105877,176.15
,2.534608603,-4.58234024,11.85160828,5.983910561,158.4063803,176.16
,2.534900188,-4.633235455,11.88308716,5.984270096,158.4019134,176.17
,2.535177231,-4.684267044,11.91435051,5.984640598,158.3972689,176.18
