#Name,Car.ay,Car.tx,Car.ty,Car.v,Steer.WhlAng,Time
#Dataset,C1,C1,C1,C1,C1,C1
#Unit,m/s^2,m,m,m/s,deg,s
,4.580728054,1.629439831,-3.265401363,7.986896038,173.950457,223.65
,4.581516743,1.647916555,-3.187690735,7.987657547,173.9552381,223.66
,4.582471848,1.665947795,-3.109867334,7.988440514,173.959828,223.67
,4.583436489,1.683532953,-3.031934023,7.989249706,173.964213,223.68
,4.584171295,1.700671315,-2.953892708,7.990077972,173.9683658,223.69
,4.584833622,1.717362404,-2.87574625,7.990914345,173.9723409,223.7
,4.585713863,1.733605385,-2.797496557,7.991763115,173.9761658,223.71
,4.586663723,1.749399781,-2.719146252,7.992630959,173.9797858,223.72
,4.587571621,1.764744759,-2.640697956,7.993516922,173.9831873,223.73
,4.588250637,1.779639959,-2.562153816,7.994413376,173.9863701,223.74
,4.588885784,1.794084787,-2.483516455,7.995310307,173.9893618,223.75
,4.589763641,1.808078408,-2.404788494,7.996212482,173.9921895,223.76
,4.590726376,1.821620464,-2.325972557,7.99712944,173.9948123,223.77
,4.591662884,1.83471036,-2.247070551,7.998059273,173.9971892,223.78
,4.592563152,1.847347379,-2.168085337,7.999000072,173.9993065,223.79
,4.593441486,1.859531283,-2.089019537,7.999950886,174.0011916,223.8
,4.594312191,1.871261358,-2.009875298,8.000909805,174.0028309,223.81
,4.595192432,1.882537007,-1.930655479,8.001874924,174.0042243,223.82
,4.596232414,1.893357992,-1.851362467,8.002850533,174.0053717,223.83
,4.597286224,1.903723598,-1.771998644,8.003840446,174.0062596,223.84
,4.598344326,1.913633466,-1.692566633,8.004844666,174.0068607,223.85
,4.599358082,1.92308712,-1.613068819,8.005860329,174.0072022,223.86
,4.60033083,1.932083964,-1.533507705,8.006885529,174.0072705,223.87
,4.601320267,1.94062376,-1.453885913,8.007919312,174.0070929,223.88
,4.602457047,1.948706031,-1.374205947,8.008962631,174.0066695,223.89
,4.603615761,1.956330299,-1.29447031,8.010020256,174.0060001,223.9
,4.604785442,1.963496208,-1.214681387,8.011092186,174.0050439,223.91
,4.605906487,1.9702034,-1.1348418,8.012174606,174.0038418,223.92
,4.607002735,1.976451397,-1.054954171,8.013266563,174.0023938,223.93
,4.608099461,1.982239962,-0.975020826,8.014365196,174.0007272,223.94
,4.609336853,1.987568498,-0.895044506,8.015474319,173.9988284,223.95
,4.610580921,1.992437005,-0.815027595,8.016596794,173.9966974,223.96
,4.611634254,1.996844888,-0.734972775,8.017727852,173.9943478,223.97
,4.612596512,2.000791788,-0.65488255,8.018857002,173.9917933,223.98
,4.613581181,2.004277706,-0.574759603,8.019984245,173.9890749,223.99
,4.614596367,2.007302284,-0.494606704,8.021108627,173.9862062,224
,4.615655899,2.009864807,-0.414426476,8.022230148,173.9831736,224.01
,4.616880417,2.011965752,-0.334221572,8.023355484,173.9799634,224.02
,4.618102074,2.013604164,-0.253994584,8.024486542,173.976562,224.03
,4.619156837,2.014780283,-0.173748151,8.025622368,173.972942,224.04
,4.620307922,2.01549387,-0.093484931,8.02675724,173.9691307,224.05
,4.621498108,2.015744448,-0.013207545,8.027897835,173.9651146,224.06
,4.622581005,2.015531778,0.067081377,8.02904129,173.9608935,224.07
,4.623550415,2.0148561,0.14737916,8.030181885,173.9564812,224.08
,4.624486923,2.013717175,0.227683067,8.031313896,173.9519187,224.09
,4.625481129,2.012114525,0.307990372,8.032440186,173.9472058,224.1
,4.626523972,2.010048389,0.388298303,8.033560753,173.9423564,224.11
,4.627595425,2.00751853,0.468604147,8.034679413,173.9373294,224.12
,4.628683567,2.004524946,0.548905253,8.035795212,173.9321521,224.13
,4.629779339,2.0010674,0.629198849,8.036910057,173.9267836,224.14
,4.630873203,1.997145891,0.709482312,8.038025856,173.9212511,224.15
,4.631968498,1.99276042,0.78975296,8.039140701,173.9155274,224.16
,4.633071423,1.987910986,0.870008051,8.040255547,173.9096261,224.17
,4.634212971,1.98259747,0.950244963,8.041374207,173.9035336,224.18
,4.635365963,1.976819992,1.030461073,8.042495728,173.8972635,224.19
,4.636489391,1.970578551,1.110653639,8.04362011,173.8908158,224.2
,4.637488842,1.963873148,1.190819979,8.044744492,173.8841768,224.21
,4.638502121,1.956703782,1.27095747,8.045865059,173.877415,224.22
,4.63954258,1.949070573,1.351063371,8.046982765,173.8705028,224.23
,4.64059639,1.94097352,1.431134939,8.048098564,173.8634677,224.24
,4.641659737,1.932412982,1.511169434,8.049212456,173.856296,224.25
,4.642736435,1.923388839,1.591164231,8.050326347,173.8490014,224.26
,4.643803596,1.913901329,1.67111671,8.051440239,173.8415701,224.27
,4.644920349,1.903950572,1.751023889,8.052555084,173.8340023,224.28
,4.646036625,1.893536687,1.830883503,8.053673744,173.8262842,224.29
,4.647134304,1.882659793,1.910692573,8.054795265,173.8184431,224.3
,4.648212433,1.871320248,1.990448594,8.055920601,173.8104654,224.31
,4.649101257,1.85951817,2.070148706,8.057043076,173.8023648,224.32
,4.650084019,1.847253799,2.149790525,8.058160782,173.7941823,224.33
,4.651056767,1.834527373,2.229371071,8.059274673,173.7859314,224.34
,4.652025223,1.82133925,2.30888772,8.060386658,173.7775986,224.35
,4.652970314,1.807689548,2.388337612,8.061493874,173.7692111,224.36
,4.653926849,1.793578744,2.467718124,8.062596321,173.7607417,224.37
,4.654866695,1.779007077,2.547026634,8.063694954,173.7522312,224.38
,4.655804634,1.763974905,2.626260042,8.064788818,173.7436525,224.39
,4.656816006,1.748482466,2.705416203,8.065880775,173.7350055,224.4
,4.657842636,1.732530236,2.784492016,8.066973686,173.7262902,224.41
,4.658881664,1.716118693,2.863484859,8.068068504,173.7174792,224.42
,4.659890652,1.699247956,2.942392111,8.069166183,173.7086,224.43
,4.660876751,1.681918621,3.021211386,8.070264816,173.6996524,224.44
,4.661861897,1.664131045,3.099939585,8.071365356,173.6906229,224.45
,4.662834167,1.645885587,3.178574324,8.072465897,173.6815524,224.46
,4.66380167,1.627182841,3.257112741,8.07356739,173.672441,224.47
,4.664774418,1.608023167,3.335552454,8.074669838,173.6632885,224.48
,4.665746689,1.588407159,3.413890362,8.075771332,173.6541224,224.49
,4.66672039,1.568335295,3.492124319,8.076873779,173.644929,224.5
,4.667700768,1.547807932,3.570251465,8.077976227,173.6357219,224.51
,4.668684006,1.526825786,3.648268938,8.079079628,173.6265011,224.52
,4.669665813,1.505389333,3.726174355,8.080183983,173.6172804,224.53
,4.670609474,1.483499169,3.803965092,8.081288338,173.6080596,224.54
,4.671597004,1.461155772,3.881638288,8.082392693,173.5988389,224.55
,4.672586441,1.438359857,3.959191322,8.083497047,173.5896181,224.56
,4.67358017,1.415112019,4.036621571,8.08460331,173.5804247,224.57
,4.674592495,1.391412735,4.113926411,8.085711479,173.5712312,224.58
,4.675611973,1.36726284,4.191103458,8.08682251,173.5620515,224.59
,4.67663002,1.342662811,4.268149853,8.087935448,173.5528717,224.6
,4.67764473,1.317613363,4.34506321,8.089051247,173.5437329,224.61
,4.67869854,1.292115211,4.421840191,8.090169907,173.5345941,224.62
,4.679768085,1.266169071,4.498479366,8.091294289,173.5254963,224.63
,4.680835724,1.239775538,4.574977398,8.092423439,173.5164121,224.64
,4.681900024,1.212935328,4.651331425,8.093557358,173.5073553,224.65
,4.683001995,1.185649276,4.727540016,8.094696045,173.4983258,224.66
,4.684122086,1.157917976,4.803599358,8.095842361,173.4893509,224.67
,4.685242653,1.129742384,4.879507542,8.096996307,173.4804034,224.68
,4.686401367,1.101122975,4.955262184,8.098157883,173.4714968,224.69
,4.687577248,1.072060704,5.030860424,8.099328995,173.4626312,224.7
,4.688751221,1.042556286,5.106299877,8.100510597,173.4538066,224.71
,4.689919472,1.012610555,5.181577682,8.101700783,173.4450366,224.72
,4.691129208,0.982224226,5.256691933,8.102900505,173.436335,224.73
,4.692356586,0.951398253,5.331639767,8.104111671,173.427688,224.74
,4.693583012,0.920133352,5.4064188,8.105334282,173.4191092,224.75
,4.694774151,0.888430357,5.481026649,8.106567383,173.4106125,224.76
,4.695936203,0.856290221,5.555460453,8.107807159,173.4021977,224.77
,4.697205544,0.823713779,5.629717827,8.109056473,173.3938785,224.78
,4.698482037,0.790701866,5.703796864,8.110316277,173.385655,224.79
,4.699757576,0.757255435,5.777694225,8.111588478,173.3775271,224.8
,4.700993061,0.72337538,5.851408005,8.112870216,173.3694811,224.81
,4.70230484,0.689062655,5.924935341,8.114162445,173.3615444,224.82
,4.703624725,0.654318094,5.998274326,8.115468025,173.3536897,224.83
,4.704938412,0.619142711,6.0714221,8.116785049,173.3459443,224.84
,4.7062006,0.583537459,6.144376278,8.118112564,173.3382944,224.85
,4.707443714,0.547503293,6.217134476,8.119447708,173.3307539,224.86
,4.708808899,0.511041224,6.289694309,8.120791435,173.3233363,224.87
,4.710186005,0.474152267,6.362052917,8.122148514,173.316028,224.88
,4.71160984,0.436837435,6.434208393,8.12351799,173.308829,224.89
,4.713055611,0.399097711,6.506157875,8.124901772,173.3017256,224.9
,4.714501381,0.360934109,6.577899456,8.126300812,173.2947178,224.91
,4.715918541,0.322347671,6.649430275,8.12771225,173.2878057,224.92
,4.717412472,0.283339441,6.720748425,8.129137993,173.2809892,224.93
,4.7189188,0.243910506,6.791851044,8.130578041,173.2742819,224.94
,4.720425606,0.204061896,6.862735748,8.132034302,173.2676703,224.95
,4.721980095,0.163794681,6.933400631,8.133504868,173.2611543,224.96
,4.723555565,0.123109981,7.003843307,8.134992599,173.2547476,224.97
,4.725124836,0.082008868,7.07406044,8.13649559,173.2484365,224.98
,4.726631641,0.040492456,7.144051075,8.138011932,173.2422483,224.99
,4.728069782,-0.001438098,7.213811874,8.139536858,173.2361831,225
,4.729537964,-0.043781605,7.283340454,8.141067505,173.2302545,225.01
,4.731006622,-0.086536855,7.352634907,8.142603874,173.2245035,225.02
,4.732645988,-0.129702643,7.421692371,8.144147873,173.2188891,225.03
,4.734300137,-0.173277766,7.490510941,8.145704269,173.2133976,225.04
,4.735939026,-0.217261031,7.559087753,8.147273064,173.2080291,225.05
,4.73746109,-0.261651188,7.627420902,8.148848534,173.2027698,225.06
,4.73891592,-0.30644697,7.69550705,8.150424004,173.1976472,225.07
,4.740489483,-0.351647079,7.763344765,8.152002335,173.1926612,225.08
,4.742033958,-0.397250146,7.830931664,8.153581619,173.1878254,225.09
,4.743611336,-0.443254888,7.898264408,8.155162811,173.1830989,225.1
,4.745197773,-0.489659965,7.965341568,8.156744957,173.178509,225.11
,4.746929169,-0.536463976,8.032159805,8.158330917,173.1740147,225.12
,4.748652935,-0.583665609,8.09871769,8.159925461,173.1696161,225.13
,4.750357151,-0.631263554,8.16501236,8.16152668,173.1652858,225.14
,4.751886845,-0.67925632,8.231040955,8.163128853,173.1610237,225.15
,4.753479004,-0.727642596,8.296802521,8.164729118,173.156871,225.16
,4.755049706,-0.776420891,8.362293243,8.166327477,173.1528138,225.17
,4.75667572,-0.825589716,8.427511215,8.167925835,173.148866,225.18
,4.758341789,-0.875147581,8.492454529,8.169522285,173.1450001,225.19
,4.760008812,-0.925093055,8.557120323,8.171117783,173.1412162,225.2
,4.761784554,-0.975424647,8.621505737,8.172716141,173.1375142,225.21
,4.763564587,-1.026140928,8.685609818,8.174319267,173.1338532,225.22
,4.765338421,-1.077240229,8.749429703,8.175927162,173.1302469,225.23
,4.767061234,-1.128721237,8.812961578,8.177536964,173.1266815,225.24
,4.768785477,-1.180582285,8.876205444,8.179148674,173.1231708,225.25
,4.770615578,-1.232821941,8.939157486,8.180763245,173.1197147,225.26
,4.772455215,-1.285438657,9.001815796,8.182384491,173.1162996,225.27
,4.774287701,-1.338430762,9.064178467,8.184010506,173.1129255,225.28
,4.776090622,-1.391796827,9.126243591,8.185640335,173.1095787,225.29
,4.777974129,-1.445535064,9.188007355,8.187274933,173.1062729,225.3
,4.779866695,-1.49964416,9.249468803,8.18891716,173.1030081,225.31
,4.781742096,-1.554122448,9.310625076,8.190566063,173.0997842,225.32
,4.783584118,-1.608968139,9.371474266,8.192219734,173.0965877,225.33
,4.785507202,-1.664179802,9.432014465,8.193881035,173.0934322,225.34
,4.787438393,-1.71975565,9.492242813,8.195549011,173.0903313,225.35
,4.789357185,-1.775694251,9.552157402,8.197225571,173.0872577,225.36
,4.791235924,-1.831993699,9.611755371,8.198906898,173.0842251,225.37
,4.793199062,-1.888652563,9.671035767,8.200595856,173.0812334,225.38
,4.795164108,-1.945668936,9.729996681,8.202293396,173.0782828,225.39
,4.797109127,-2.003041267,9.7886343,8.203999519,173.0753731,225.4
,4.799003124,-2.060767889,9.846946716,8.205712318,173.0724908,225.41
,4.800983906,-2.118847132,9.904932976,8.207431793,173.0696494,225.42
,4.802965641,-2.17727685,9.962590218,8.209160805,173.0668491,225.43
,4.804929733,-2.236055851,10.01991653,8.210898399,173.064076,225.44
,4.806810379,-2.29518199,10.07691002,8.212641716,173.0613439,225.45
,4.80867815,-2.354653835,10.13356781,8.214388847,173.0586528,225.46
,4.810671806,-2.414469242,10.189888,8.216141701,173.0560027,225.47
,4.81265974,-2.474626303,10.24586964,8.217902184,173.0533936,225.48
,4.814591885,-2.535123587,10.3015089,8.219671249,173.0507981,225.49
,4.816469669,-2.595959187,10.35680389,8.221442223,173.04823,225.5
,4.818326473,-2.657131195,10.41175365,8.223216057,173.0457028,225.51
,4.82018137,-2.718637466,10.46635628,8.224989891,173.0432166,225.52
,4.822165012,-2.780476332,10.52060795,8.226768494,173.0407577,225.53
,4.824141502,-2.842645884,10.57450771,8.228552818,173.0383125,225.54
,4.82604599,-2.905144215,10.62805367,8.230342865,173.0358673,225.55
,4.827825546,-2.967969418,10.6812439,8.232131004,173.0334221,225.56
,4.829636097,-3.031119347,10.73407459,8.233917236,173.0310042,225.57
,4.831497669,-3.094592094,10.78654671,8.235700607,173.0286137,225.58
,4.833356857,-3.158385515,10.83865547,8.237482071,173.0262368,225.59
,4.835208893,-3.222497702,10.89039993,8.239262581,173.0238462,225.6
,4.837171078,-3.286926746,10.94177818,8.241044998,173.0214556,225.61
,4.839131355,-3.351670504,10.99278831,8.242830276,173.0190377,225.62
,4.841063023,-3.416726828,11.04342842,8.24461937,173.0165652,225.63
,4.842809677,-3.482093811,11.09369564,8.246406555,173.0140654,225.64
,4.844638348,-3.547769547,11.14358902,8.248186111,173.0115518,225.65
,4.846436024,-3.613751411,11.1931057,8.249962807,173.009011,225.66
,4.848232269,-3.680037498,11.24224472,8.25173378,173.0064565,225.67
,4.849998951,-3.746625662,11.29100323,8.25349617,173.0038884,225.68
,4.851728439,-3.813513756,11.33937931,8.255249023,173.0013066,225.69
,4.853426456,-3.880699396,11.38737202,8.256988525,172.9987111,225.7
,4.855099201,-3.948180437,11.43497849,8.258713722,172.996102,225.71
,4.856749535,-4.015954494,11.48219585,8.260422707,172.9934792,225.72
,4.858377934,-4.084019184,11.52902412,8.262113571,172.9908291,225.73
,4.860097885,-4.15237236,11.57546043,8.26378727,172.9881653,225.74
,4.861969471,-4.221011639,11.62150192,8.265455246,172.9854332,225.75
,4.863698006,-4.289934635,11.66714859,8.267111778,172.9826192,225.76
,4.865351677,-4.359138966,11.71239758,8.268754005,172.9797095,225.77
,4.866964817,-4.428622246,11.75724602,8.270380974,172.9767179,225.78
,4.868591785,-4.498382568,11.80169392,8.271989822,172.973658,225.79
,4.870481491,-4.568417072,11.84573841,8.273591995,172.9705024,225.8
,4.872208595,-4.638723373,11.88937759,8.275186539,172.9672239,225.81
,4.873823643,-4.709299088,11.93261051,8.276767731,172.9638225,225.82
,4.875423431,-4.78014183,11.9754343,8.278333664,172.9603391,225.83
,4.877170563,-4.851249695,12.01784706,8.279887199,172.9567737,225.84
,4.878901482,-4.922619343,12.05984783,8.281433105,172.9530991,225.85
,4.880536079,-4.994249344,12.10143471,8.282966614,172.9493152,225.86
,4.882148743,-5.06613636,12.14260674,8.284484863,172.9454356,225.87
,4.883921146,-5.138278008,12.1833601,8.285993576,172.9414878,225.88
,4.885567665,-5.210672379,12.2236948,8.287491798,172.9374306,225.89
,4.887155533,-5.283316612,12.26360893,8.288977623,172.9332779,225.9
,4.888855457,-5.356208324,12.30309963,8.29045105,172.9290432,225.91
,4.890476704,-5.429344654,12.3421669,8.291915894,172.9247128,225.92
,4.892042637,-5.502723694,12.38080788,8.293367386,172.9203005,225.93
,4.893714428,-5.576342106,12.41902161,8.294808388,172.9158063,225.94
,4.895263672,-5.650197983,12.45680618,8.296238899,172.9112164,225.95
,4.896833897,-5.72428894,12.49416065,8.297657013,172.9065582,225.96
,4.898397923,-5.798611641,12.53108215,8.299066544,172.9018044,225.97
,4.899914742,-5.8731637,12.56757069,8.300463676,172.8969686,225.98
,4.901455879,-5.947942734,12.60362339,8.301852226,172.8920645,225.99
,4.902920723,-6.022946358,12.63923931,8.303227425,172.8870785,226
,4.904406548,-6.098171711,12.67441654,8.30459404,172.8820105,226.01
,4.905834198,-6.173616409,12.70915413,8.305947304,172.8768878,226.02
,4.907247543,-6.249277115,12.74345016,8.307291031,172.8716832,226.03
,4.908642769,-6.32515192,12.7773037,8.308621407,172.866424,226.04
,4.909976959,-6.401237488,12.81071281,8.309938431,172.8611101,226.05
,4.911268234,-6.477531433,12.84367561,8.311240196,172.8557552,226.06
,4.91253233,-6.554031372,12.87619209,8.312524796,172.8503457,226.07
,4.913767338,-6.630734444,12.90826035,8.313792229,172.8449089,226.08
,4.914961338,-6.70763731,12.93987846,8.315041542,172.8394311,226.09
,4.916124821,-6.78473711,12.97104454,8.316271782,172.8339259,226.1
,4.917284012,-6.862031937,13.00175858,8.317483902,172.8283662,226.11
,4.918408394,-6.939518929,13.03201866,8.318678856,172.8227654,226.12
,4.919520855,-7.017194271,13.06182384,8.319854736,172.8171237,226.13
,4.920625687,-7.09505558,13.09117222,8.321013451,172.811441,226.14
,4.921689987,-7.173100471,13.12006283,8.322154999,172.8056899,226.15
,4.922745705,-7.251326084,13.14849377,8.323280334,172.7998979,226.16
,4.923715591,-7.32972908,13.17646503,8.324385643,172.7940513,226.17
,4.92465353,-7.408306599,13.20397472,8.325470924,172.7881773,226.18
,4.925573349,-7.487056255,13.23102093,8.326533318,172.7822624,226.19
,4.926481724,-7.565974712,13.2576046,8.327575684,172.7763338,226.2
,4.927377224,-7.645059109,13.28372192,8.328595161,172.7703779,226.21
,4.928253174,-7.724306583,13.30937386,8.329593658,172.7644083,226.22
,4.929141998,-7.803714275,13.33455753,8.330570221,172.7584114,226.23
,4.93003273,-7.883278847,13.35927296,8.331526756,172.7523735,226.24
,4.930909157,-7.962997913,13.38351917,8.332464218,172.7463083,226.25
,4.931771278,-8.042867661,13.40729523,8.333382607,172.7402157,226.26
,4.932539463,-8.122886658,13.43059921,8.33427906,172.7340822,226.27
,4.933276176,-8.203050613,13.45343018,8.335152626,172.7279214,226.28
,4.934001923,-8.283356667,13.47578812,8.33600235,172.7217606,226.29
,4.934717655,-8.363801956,13.49767113,8.336828232,172.7155861,226.3
,4.935423374,-8.444384575,13.51907825,8.337631226,172.7094116,226.31
,4.936130047,-8.525098801,13.54000854,8.338410378,172.7032234,226.32
,4.936843395,-8.605944633,13.560462,8.339167595,172.6970216,226.33
,4.937556267,-8.686917305,13.58043671,8.339904785,172.6908198,226.34
,4.938253403,-8.768013954,13.59993172,8.340621948,172.6845907,226.35
,4.938838482,-8.84923172,13.61894703,8.34131813,172.6783342,226.36
,4.939397335,-8.930567741,13.63748169,8.341988564,172.6720914,226.37
,4.939944267,-9.012019157,13.65553379,8.342634201,172.6658623,226.38
,4.940479755,-9.093582153,13.67310429,8.343255043,172.6596605,226.39
,4.941020012,-9.175253868,13.69019032,8.343852997,172.6534587,226.4
,4.941556454,-9.257031441,13.70679283,8.344427109,172.6472842,226.41
,4.942109108,-9.33891201,13.72290993,8.34498024,172.6411234,226.42
,4.942652225,-9.420891762,13.7385416,8.345514297,172.6349489,226.43
,4.943165302,-9.502967834,13.75368786,8.346029282,172.628788,226.44
,4.943555355,-9.585138321,13.76834583,8.346522331,172.6225999,226.45
,4.943917751,-9.667398453,13.78251743,8.346990585,172.6164391,226.46
,4.944264412,-9.749745369,13.7961998,8.347434044,172.6103055,226.47
,4.944597721,-9.832177162,13.80939388,8.347852707,172.6041857,226.48
,4.94494009,-9.914690018,13.82209873,8.348248482,172.5980795,226.49
,4.945187092,-9.997280121,13.83431339,8.348620415,172.5920006,226.5
,4.945399284,-10.07994556,13.84603786,8.348965645,172.5859491,226.51
,4.94559288,-10.16268158,13.85727024,8.349284172,172.5799385,226.52
,4.945769787,-10.24548626,13.86801243,8.34957695,172.5739416,226.53
,4.94588232,-10.32835674,13.87826157,8.349842072,172.5679994,226.54
,4.945954323,-10.41128826,13.88801956,8.350079536,172.5620844,226.55
,4.945962429,-10.49427891,13.89728355,8.350287437,172.5562104,226.56
,4.945931911,-10.57732487,13.9060545,8.350464821,172.5503775,226.57
,4.94588232,-10.66042328,13.91433239,8.350609779,172.5446128,226.58
,4.945818424,-10.74357128,13.92211628,8.350725174,172.5388891,226.59
,4.94569397,-10.82676411,13.92940521,8.350808144,172.5332064,226.6
,4.945531845,-10.90999985,13.93620014,8.350859642,172.5275783,226.61
,4.94535017,-10.99327469,13.94250011,8.350878716,172.5219912,226.62
,4.945110321,-11.07658577,13.94830418,8.35086441,172.5164451,226.63
,4.944834709,-11.15992928,13.95361423,8.350815773,172.5109399,226.64
,4.944541454,-11.24330235,13.95842743,8.350733757,172.5054758,226.65
,4.944191933,-11.32670212,13.96274567,8.350617409,172.5000663,226.66
,4.943805218,-11.41012383,13.96656799,8.350464821,172.4946841,226.67
,4.943399906,-11.49356556,13.96989346,8.350277901,172.4893429,226.68
,4.942955971,-11.57702351,13.97272396,8.350055695,172.4840427,226.69
,4.942463875,-11.66049385,13.9750576,8.349796295,172.4787834,226.7
,4.941942692,-11.74397373,13.97689438,8.34950161,172.4735515,226.71
,4.941412449,-11.82746124,13.9782362,8.349170685,172.4683742,226.72
,4.940834999,-11.91095066,13.97908115,8.34880352,172.4632106,226.73
,4.940210342,-11.99444008,13.97942924,8.348400116,172.4581016,226.74
,4.939554691,-12.07792568,13.97928143,8.347960472,172.4530336,226.75
,4.938894749,-12.16140366,13.9786377,8.347483635,172.4480066,226.76
,4.938182831,-12.24487209,13.9774971,8.346971512,172.4430205,226.77
,4.937421799,-12.32832718,13.9758606,8.346422195,172.4380891,226.78
,4.936629295,-12.4117651,13.97372913,8.345834732,172.4332124,226.79
,4.935834885,-12.49518299,13.97110081,8.345211029,172.4284039,226.8
,4.934984684,-12.57857704,13.96797848,8.34455204,172.4236501,226.81
,4.934081554,-12.66194439,13.96435928,8.343854904,172.4189373,226.82
,4.93311882,-12.74528217,13.96024609,8.343119621,172.4143064,226.83
,4.932097912,-12.82858562,13.95563793,8.342345238,172.4097302,226.84
,4.931044579,-12.91185284,13.95053482,8.341529846,172.4052223,226.85
,4.929974079,-12.99507904,13.94493866,8.3406744,172.4007827,226.86
,4.928855896,-13.07826233,13.93884754,8.339779854,172.3963977,226.87
,4.927680969,-13.16139889,13.93226337,8.338845253,172.3920947,226.88
,4.926468849,-13.24448586,13.92518711,8.337869644,172.3878463,226.89
,4.92525816,-13.32751846,13.91761684,8.336854935,172.3836799,226.9
,4.924056053,-13.4104948,13.90955544,8.335803032,172.3795817,226.91
,4.922850609,-13.49341106,13.90100193,8.334717751,172.3755519,226.92
,4.921560287,-13.57626438,13.89195728,8.333597183,172.3715631,226.93
,4.920175076,-13.65905094,13.88242245,8.332440376,172.3676562,226.94
,4.918728352,-13.74176788,13.87239742,8.331244469,172.363804,226.95
,4.917218685,-13.82441139,13.86188316,8.330008507,172.3600474,226.96
,4.915643215,-13.90697861,13.85087967,8.328731537,172.3563728,226.97
,4.914003372,-13.98946571,13.83938789,8.327411652,172.3527937,226.98
,4.912327766,-14.0718708,13.82740879,8.326046944,172.3493103,226.99
,4.910632133,-14.15418911,13.81494236,8.324640274,172.3459226,227
,4.908882618,-14.23641777,13.80198956,8.323190689,172.3426304,227.01
,4.907067776,-14.31855392,13.78855228,8.321698189,172.3394202,227.02
,4.905210972,-14.40059376,13.77462959,8.320160866,172.336292,227.03
,4.903358936,-14.48253345,13.76022339,8.318581581,172.3332457,227.04
,4.901433945,-14.56437111,13.74533463,8.316960335,172.3302678,227.05
,4.899433136,-14.64610291,13.7299633,8.315296173,172.3273581,227.06
,4.897362232,-14.72772598,13.71411037,8.313587189,172.3245168,227.07
,4.895223141,-14.80923557,13.69777775,8.311832428,172.3217437,227.08
,4.893048286,-14.89062977,13.68096542,8.310030937,172.3190526,227.09
,4.89086628,-14.97190571,13.66367435,8.308184624,172.3164298,227.1
,4.888623714,-15.05305862,13.64590645,8.306293488,172.3138753,227.11
,4.886312008,-15.13408661,13.62766171,8.304356575,172.3113891,227.12
,4.883925915,-15.21498585,13.60894203,8.302371979,172.3089576,227.13
,4.881468773,-15.29575348,13.58974743,8.300338745,172.3065943,227.14
,4.878975391,-15.37638474,13.5700798,8.298256874,172.3042994,227.15
,4.876478672,-15.45687866,13.54994011,8.296126366,172.3020728,227.16
,4.873885155,-15.53723145,13.5293293,8.293949127,172.2999008,227.17
,4.871195793,-15.61743832,13.50824833,8.29172039,172.2977834,227.18
,4.868400097,-15.69749832,13.4866991,8.289438248,172.2957343,227.19
,4.865562916,-15.77740574,13.46468353,8.287099838,172.2937536,227.2
,4.86265564,-15.85715961,13.44220066,8.284706116,172.2918548,227.21
,4.859652519,-15.93675613,13.4192543,8.282254219,172.2900243,227.22
,4.856610775,-16.01619148,13.39584351,8.279743195,172.2882485,227.23
,4.853499413,-16.09546089,13.37197113,8.277172089,172.2865546,227.24
,4.850288868,-16.17456436,13.34763813,8.274538994,172.2849017,227.25
,4.846973896,-16.25349808,13.32284641,8.271842003,172.2833034,227.26
,4.843557358,-16.33225632,13.29759693,8.269077301,172.2817734,227.27
,4.84010601,-16.41083908,13.27189064,8.266243935,172.2802981,227.28
,4.836588383,-16.48924065,13.2457304,8.263341904,172.2788638,227.29
,4.832976341,-16.5674572,13.21911716,8.260369301,172.2774704,227.3
,4.829262733,-16.64548874,13.19205189,8.257324219,172.2761044,227.31
,4.825447559,-16.72332954,13.16453743,8.25420475,172.2747793,227.32
,4.821533203,-16.8009758,13.13657475,8.25100708,172.2734679,227.33
,4.817520142,-16.8784256,13.10816574,8.247730255,172.2721838,227.34
,4.813409328,-16.95567703,13.07931232,8.244370461,172.2709134,227.35
,4.809200764,-17.03272438,13.0500164,8.240925789,172.2696703,227.36
,4.804896355,-17.10956383,13.02027893,8.237395287,172.2684136,227.37
,4.800560474,-17.18619537,12.99010277,8.233778,172.2671568,227.38
,4.796746731,-17.2626133,12.95948982,8.230083466,172.2658864,227.39
,4.793750763,-17.33881378,12.92844105,8.226379395,172.2644111,227.4
,4.790702343,-17.41479874,12.89695835,8.222670555,172.2625669,227.41
,4.789597034,-17.49056053,12.86504269,8.218961716,172.2603403,227.42
,4.781157494,-17.56609917,12.83269882,8.214868546,172.2583595,227.43
,4.773036003,-17.64140701,12.79992676,8.210717201,172.2569798,227.44
,4.766983509,-17.71648216,12.76673031,8.206473351,172.2557094,227.45
,4.762225151,-17.79132271,12.73311043,8.202134132,172.254439,227.46
,4.757593155,-17.86592484,12.69906998,8.197709084,172.2530593,227.47
,4.75262928,-17.94028473,12.66461086,8.193198204,172.2515157,227.48
,4.747380733,-18.01440048,12.62973595,8.18860054,172.2497808,227.49
,4.741969585,-18.08826828,12.59444618,8.183913231,172.2478684,227.5
,4.736594677,-18.16188431,12.55874443,8.179139137,172.2457647,227.51
,4.731157303,-18.23524857,12.52263355,8.174285889,172.2434697,227.52
,4.72559166,-18.30835342,12.48611546,8.169351578,172.2409699,227.53
,4.719900608,-18.38120079,12.44919205,8.164334297,172.2382925,227.54
