time,ecu,resp_id,did,signal,value,unit
45.543215,MCU DID 0101,0x7EC,0101,rpm,2843,rpm
45.562828,ABS / ESP,0x7D9,,speed_kmh,33,km/h
45.575367,ABS / ESP,0x7D9,,steer_raw,32812,raw
45.580819,ABS / ESP,0x7D9,,brake_pedel,0,mm
45.673333,MCU DID 0101,0x7EC,0101,battery_current,244.5,A
45.673333,MCU DID 0101,0x7EC,0101,battery_voltage,368.3,V
45.673333,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
45.673333,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
45.673333,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
45.673333,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
45.673333,MCU DID 0101,0x7EC,0101,rpm,2992,rpm
45.693362,ABS / ESP,0x7D9,,speed_kmh,35,km/h
45.705796,ABS / ESP,0x7D9,,steer_raw,32796,raw
45.71079,ABS / ESP,0x7D9,,brake_pedel,0,mm
45.80345,MCU DID 0101,0x7EC,0101,battery_current,253.3,A
45.80345,MCU DID 0101,0x7EC,0101,battery_voltage,367.90000000000003,V
45.80345,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
45.80345,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
45.80345,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
45.80345,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
45.80345,MCU DID 0101,0x7EC,0101,rpm,3140,rpm
45.823195,ABS / ESP,0x7D9,,speed_kmh,37,km/h
45.836192,ABS / ESP,0x7D9,,steer_raw,32791,raw
45.840745,ABS / ESP,0x7D9,,brake_pedel,0,mm
45.933547,MCU DID 0101,0x7EC,0101,battery_current,262.7,A
45.933547,MCU DID 0101,0x7EC,0101,battery_voltage,367.3,V
45.933547,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
45.933547,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
45.933547,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
45.933547,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
45.933547,MCU DID 0101,0x7EC,0101,rpm,3295,rpm
45.95303,ABS / ESP,0x7D9,,speed_kmh,38,km/h
45.965014,ABS / ESP,0x7D9,,steer_raw,32791,raw
45.971128,ABS / ESP,0x7D9,,brake_pedel,0,mm
46.062822,MCU DID 0101,0x7EC,0101,battery_current,281.1,A
46.062822,MCU DID 0101,0x7EC,0101,battery_voltage,366.20000000000005,V
46.062822,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
46.062822,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
46.062822,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
46.062822,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
46.062822,MCU DID 0101,0x7EC,0101,rpm,3439,rpm
46.083431,ABS / ESP,0x7D9,,speed_kmh,40,km/h
46.095352,ABS / ESP,0x7D9,,steer_raw,32789,raw
46.101346,ABS / ESP,0x7D9,,brake_pedel,0,mm
46.193523,MCU DID 0101,0x7EC,0101,battery_current,290.7,A
46.193523,MCU DID 0101,0x7EC,0101,battery_voltage,365.70000000000005,V
46.193523,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
46.193523,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
46.193523,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
46.193523,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
46.193523,MCU DID 0101,0x7EC,0101,rpm,3593,rpm
46.213054,ABS / ESP,0x7D9,,speed_kmh,42,km/h
46.22708,ABS / ESP,0x7D9,,steer_raw,32786,raw
46.231141,ABS / ESP,0x7D9,,brake_pedel,0,mm
46.322967,MCU DID 0101,0x7EC,0101,battery_current,300.1,A
46.322967,MCU DID 0101,0x7EC,0101,battery_voltage,365.1,V
46.322967,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
46.32394,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
46.32394,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
46.32394,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
46.32394,MCU DID 0101,0x7EC,0101,rpm,3754,rpm
46.343584,ABS / ESP,0x7D9,,speed_kmh,43,km/h
46.355574,ABS / ESP,0x7D9,,steer_raw,32777,raw
46.360838,ABS / ESP,0x7D9,,brake_pedel,0,mm
46.453407,MCU DID 0101,0x7EC,0101,battery_current,318.6,A
46.453407,MCU DID 0101,0x7EC,0101,battery_voltage,363.90000000000003,V
46.453407,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
46.453407,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
46.453407,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
46.453407,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
46.453407,MCU DID 0101,0x7EC,0101,rpm,3898,rpm
46.473298,ABS / ESP,0x7D9,,speed_kmh,45,km/h
46.485471,ABS / ESP,0x7D9,,steer_raw,32777,raw
46.490947,ABS / ESP,0x7D9,,brake_pedel,0,mm
46.582867,MCU DID 0101,0x7EC,0101,battery_current,328.8,A
46.582867,MCU DID 0101,0x7EC,0101,battery_voltage,363.5,V
46.582867,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
46.582867,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
46.582867,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
46.582867,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
46.582867,MCU DID 0101,0x7EC,0101,rpm,4041,rpm
46.602914,ABS / ESP,0x7D9,,speed_kmh,47,km/h
46.61592,ABS / ESP,0x7D9,,steer_raw,32777,raw
46.621011,ABS / ESP,0x7D9,,brake_pedel,0,mm
46.713146,MCU DID 0101,0x7EC,0101,battery_current,338.1,A
46.713146,MCU DID 0101,0x7EC,0101,battery_voltage,363.0,V
46.713146,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
46.713146,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
46.713146,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
46.713146,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
46.713146,MCU DID 0101,0x7EC,0101,rpm,4189,rpm
46.732939,ABS / ESP,0x7D9,,speed_kmh,48,km/h
46.745305,ABS / ESP,0x7D9,,steer_raw,32778,raw
46.750696,ABS / ESP,0x7D9,,brake_pedel,0,mm
46.843256,MCU DID 0101,0x7EC,0101,battery_current,358.40000000000003,A
46.843256,MCU DID 0101,0x7EC,0101,battery_voltage,361.8,V
46.843256,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
46.843256,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
46.843256,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
46.843256,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
46.843256,MCU DID 0101,0x7EC,0101,rpm,4337,rpm
46.863473,ABS / ESP,0x7D9,,speed_kmh,50,km/h
46.875496,ABS / ESP,0x7D9,,steer_raw,32778,raw
46.881491,ABS / ESP,0x7D9,,brake_pedel,0,mm
46.9736,MCU DID 0101,0x7EC,0101,battery_current,366.6,A
46.9736,MCU DID 0101,0x7EC,0101,battery_voltage,361.3,V
46.9736,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
46.9736,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
46.9736,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
46.9736,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
46.9736,MCU DID 0101,0x7EC,0101,rpm,4480,rpm
46.993581,ABS / ESP,0x7D9,,speed_kmh,52,km/h
47.005681,ABS / ESP,0x7D9,,steer_raw,32778,raw
47.010659,ABS / ESP,0x7D9,,brake_pedel,0,mm
47.102807,MCU DID 0101,0x7EC,0101,battery_current,374.90000000000003,A
47.103807,MCU DID 0101,0x7EC,0101,battery_voltage,360.70000000000005,V
47.103807,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
47.103807,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
47.103807,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
47.103807,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
47.103807,MCU DID 0101,0x7EC,0101,rpm,4641,rpm
47.123282,ABS / ESP,0x7D9,,speed_kmh,53,km/h
47.135197,ABS / ESP,0x7D9,,steer_raw,32778,raw
47.141195,ABS / ESP,0x7D9,,brake_pedel,0,mm
47.233938,MCU DID 0101,0x7EC,0101,battery_current,385.20000000000005,A
47.233938,MCU DID 0101,0x7EC,0101,battery_voltage,360.3,V
47.233938,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
47.233938,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
47.233938,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
47.233938,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
47.233938,MCU DID 0101,0x7EC,0101,rpm,4795,rpm
47.252749,ABS / ESP,0x7D9,,speed_kmh,55,km/h
47.265787,ABS / ESP,0x7D9,,steer_raw,32778,raw
47.27066,ABS / ESP,0x7D9,,brake_pedel,0,mm
47.364407,MCU DID 0101,0x7EC,0101,battery_current,403.0,A
47.364407,MCU DID 0101,0x7EC,0101,battery_voltage,359.1,V
47.364407,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
47.364407,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
47.364407,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
47.364407,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
47.364407,MCU DID 0101,0x7EC,0101,rpm,4945,rpm
47.383346,ABS / ESP,0x7D9,,speed_kmh,57,km/h
47.395936,ABS / ESP,0x7D9,,steer_raw,32778,raw
47.400934,ABS / ESP,0x7D9,,brake_pedel,0,mm
47.493649,MCU DID 0101,0x7EC,0101,battery_current,413.1,A
47.493649,MCU DID 0101,0x7EC,0101,battery_voltage,358.40000000000003,V
47.493649,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
47.493649,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
47.493649,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
47.493649,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
47.493649,MCU DID 0101,0x7EC,0101,rpm,5094,rpm
47.513262,ABS / ESP,0x7D9,,speed_kmh,58,km/h
47.525259,ABS / ESP,0x7D9,,steer_raw,32778,raw
47.530588,ABS / ESP,0x7D9,,brake_pedel,0,mm
47.629128,MCU DID 0101,0x7EC,0101,battery_current,422.40000000000003,A
47.629128,MCU DID 0101,0x7EC,0101,battery_voltage,358.0,V
47.629128,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
47.629128,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
47.629128,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
47.629128,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
47.629128,MCU DID 0101,0x7EC,0101,rpm,5230,rpm
47.647688,ABS / ESP,0x7D9,,speed_kmh,60,km/h
47.660754,ABS / ESP,0x7D9,,steer_raw,32778,raw
47.665789,ABS / ESP,0x7D9,,brake_pedel,0,mm
47.758522,MCU DID 0101,0x7EC,0101,battery_current,441.90000000000003,A
47.758522,MCU DID 0101,0x7EC,0101,battery_voltage,356.70000000000005,V
47.758522,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
47.758522,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
47.759518,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
47.759518,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
47.759518,MCU DID 0101,0x7EC,0101,rpm,5375,rpm
47.77774,ABS / ESP,0x7D9,,speed_kmh,62,km/h
47.791351,ABS / ESP,0x7D9,,steer_raw,32778,raw
47.795331,ABS / ESP,0x7D9,,brake_pedel,0,mm
47.888803,MCU DID 0101,0x7EC,0101,battery_current,450.5,A
47.888803,MCU DID 0101,0x7EC,0101,battery_voltage,356.40000000000003,V
47.888803,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
47.888803,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
47.888803,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
47.889815,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
47.889815,MCU DID 0101,0x7EC,0101,rpm,5528,rpm
47.908357,ABS / ESP,0x7D9,,speed_kmh,63,km/h
47.921366,ABS / ESP,0x7D9,,steer_raw,32778,raw
47.925417,ABS / ESP,0x7D9,,brake_pedel,0,mm
48.018983,MCU DID 0101,0x7EC,0101,battery_current,461.6,A
48.018983,MCU DID 0101,0x7EC,0101,battery_voltage,355.6,V
48.018983,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
48.018983,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
48.018983,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
48.018983,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
48.018983,MCU DID 0101,0x7EC,0101,rpm,5659,rpm
48.037703,ABS / ESP,0x7D9,,speed_kmh,65,km/h
48.050707,ABS / ESP,0x7D9,,steer_raw,32778,raw
48.055703,ABS / ESP,0x7D9,,brake_pedel,0,mm
48.14928,MCU DID 0101,0x7EC,0101,battery_current,475.1,A
48.14928,MCU DID 0101,0x7EC,0101,battery_voltage,354.8,V
48.14928,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
48.14928,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
48.14928,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
48.14928,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
48.14928,MCU DID 0101,0x7EC,0101,rpm,5792,rpm
48.167917,ABS / ESP,0x7D9,,speed_kmh,67,km/h
48.18105,ABS / ESP,0x7D9,,steer_raw,32778,raw
48.186044,ABS / ESP,0x7D9,,brake_pedel,0,mm
48.279309,MCU DID 0101,0x7EC,0101,battery_current,430.70000000000005,A
48.279309,MCU DID 0101,0x7EC,0101,battery_voltage,355.3,V
48.279309,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
48.279309,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
48.279309,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
48.279309,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
48.279309,MCU DID 0101,0x7EC,0101,rpm,5823,rpm
48.297872,ABS / ESP,0x7D9,,speed_kmh,67,km/h
48.31084,ABS / ESP,0x7D9,,steer_raw,32778,raw
48.315871,ABS / ESP,0x7D9,,brake_pedel,0,mm
48.409372,MCU DID 0101,0x7EC,0101,battery_current,309.20000000000005,A
48.409372,MCU DID 0101,0x7EC,0101,battery_voltage,360.5,V
48.409372,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
48.409372,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
48.409372,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
48.409372,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
48.409372,MCU DID 0101,0x7EC,0101,rpm,5885,rpm
48.42802,ABS / ESP,0x7D9,,speed_kmh,68,km/h
48.440922,ABS / ESP,0x7D9,,steer_raw,32778,raw
48.444913,ABS / ESP,0x7D9,,brake_pedel,0,mm
48.542576,MCU DID 0101,0x7EC,0101,battery_current,192.9,A
48.542576,MCU DID 0101,0x7EC,0101,battery_voltage,366.3,V
48.542576,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
48.542576,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
48.542576,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
48.542576,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
48.542576,MCU DID 0101,0x7EC,0101,rpm,5943,rpm
48.563269,ABS / ESP,0x7D9,,speed_kmh,68,km/h
48.575245,ABS / ESP,0x7D9,,steer_raw,32778,raw
48.58136,ABS / ESP,0x7D9,,brake_pedel,0,mm
48.67389,MCU DID 0101,0x7EC,0101,battery_current,49.800000000000004,A
48.67389,MCU DID 0101,0x7EC,0101,battery_voltage,374.90000000000003,V
48.67389,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
48.67389,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
48.67389,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
48.67389,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
48.67389,MCU DID 0101,0x7EC,0101,rpm,5946,rpm
48.693182,ABS / ESP,0x7D9,,speed_kmh,68,km/h
48.706095,ABS / ESP,0x7D9,,steer_raw,32778,raw
48.711091,ABS / ESP,0x7D9,,brake_pedel,13,mm
48.803482,MCU DID 0101,0x7EC,0101,battery_current,15.9,A
48.803482,MCU DID 0101,0x7EC,0101,battery_voltage,377.1,V
48.803482,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
48.803482,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
48.803482,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
48.803482,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
48.803482,MCU DID 0101,0x7EC,0101,rpm,5770,rpm
48.822996,ABS / ESP,0x7D9,,speed_kmh,67,km/h
48.835884,ABS / ESP,0x7D9,,steer_raw,32778,raw
48.840891,ABS / ESP,0x7D9,,brake_pedel,25,mm
48.933976,MCU DID 0101,0x7EC,0101,battery_current,6512.1,A
48.933976,MCU DID 0101,0x7EC,0101,battery_voltage,379.70000000000005,V
48.933976,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
48.933976,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
48.933976,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
48.933976,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
48.933976,MCU DID 0101,0x7EC,0101,rpm,5792,rpm
48.953738,ABS / ESP,0x7D9,,speed_kmh,65,km/h
48.965815,ABS / ESP,0x7D9,,steer_raw,32778,raw
48.970987,ABS / ESP,0x7D9,,brake_pedel,33,mm
49.063749,MCU DID 0101,0x7EC,0101,battery_current,6304.400000000001,A
49.063749,MCU DID 0101,0x7EC,0101,battery_voltage,390.8,V
49.063749,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
49.063749,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
49.063749,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
49.063749,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
49.063749,MCU DID 0101,0x7EC,0101,rpm,5640,rpm
49.083395,ABS / ESP,0x7D9,,speed_kmh,62,km/h
49.096069,ABS / ESP,0x7D9,,steer_raw,32778,raw
49.101066,ABS / ESP,0x7D9,,brake_pedel,40,mm
49.193685,MCU DID 0101,0x7EC,0101,battery_current,6268.3,A
49.193685,MCU DID 0101,0x7EC,0101,battery_voltage,394.3,V
49.193685,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
49.193685,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
49.193685,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
49.193685,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
49.193685,MCU DID 0101,0x7EC,0101,rpm,5381,rpm
49.213114,ABS / ESP,0x7D9,,speed_kmh,58,km/h
49.226139,ABS / ESP,0x7D9,,steer_raw,32778,raw
49.231013,ABS / ESP,0x7D9,,brake_pedel,43,mm
49.329164,MCU DID 0101,0x7EC,0101,battery_current,6262.400000000001,A
49.329164,MCU DID 0101,0x7EC,0101,battery_voltage,395.40000000000003,V
49.329164,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
49.329164,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
49.329164,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
49.329164,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
49.329164,MCU DID 0101,0x7EC,0101,rpm,5082,rpm
49.347887,ABS / ESP,0x7D9,,speed_kmh,54,km/h
49.360892,ABS / ESP,0x7D9,,steer_raw,32773,raw
49.365889,ABS / ESP,0x7D9,,brake_pedel,44,mm
49.459123,MCU DID 0101,0x7EC,0101,battery_current,6313.200000000001,A
49.459123,MCU DID 0101,0x7EC,0101,battery_voltage,393.8,V
49.459123,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
49.459123,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
49.459123,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
49.459123,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
49.459123,MCU DID 0101,0x7EC,0101,rpm,4834,rpm
49.478389,ABS / ESP,0x7D9,,speed_kmh,51,km/h
49.491377,ABS / ESP,0x7D9,,steer_raw,32773,raw
49.495895,ABS / ESP,0x7D9,,brake_pedel,44,mm
49.589335,MCU DID 0101,0x7EC,0101,battery_current,6344.1,A
49.589335,MCU DID 0101,0x7EC,0101,battery_voltage,392.40000000000003,V
49.589335,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
49.589335,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
49.589335,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
49.589335,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
49.589335,MCU DID 0101,0x7EC,0101,rpm,4479,rpm
49.608361,ABS / ESP,0x7D9,,speed_kmh,47,km/h
49.621418,ABS / ESP,0x7D9,,steer_raw,32773,raw
49.625409,ABS / ESP,0x7D9,,brake_pedel,46,mm
49.72389,MCU DID 0101,0x7EC,0101,battery_current,6370.900000000001,A
49.72389,MCU DID 0101,0x7EC,0101,battery_voltage,391.1,V
49.72389,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
49.72389,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
49.72389,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
49.72389,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
49.72389,MCU DID 0101,0x7EC,0101,rpm,4138,rpm
49.743604,ABS / ESP,0x7D9,,speed_kmh,43,km/h
49.755688,ABS / ESP,0x7D9,,steer_raw,32772,raw
49.761573,ABS / ESP,0x7D9,,brake_pedel,48,mm
49.854022,MCU DID 0101,0x7EC,0101,battery_current,6419.200000000001,A
49.854022,MCU DID 0101,0x7EC,0101,battery_voltage,388.6,V
49.854022,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
49.854022,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
49.854022,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
49.854022,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
49.854022,MCU DID 0101,0x7EC,0101,rpm,3759,rpm
49.873684,ABS / ESP,0x7D9,,speed_kmh,39,km/h
49.885854,ABS / ESP,0x7D9,,steer_raw,32770,raw
49.890853,ABS / ESP,0x7D9,,brake_pedel,48,mm
49.983443,MCU DID 0101,0x7EC,0101,battery_current,6440.400000000001,A
49.983443,MCU DID 0101,0x7EC,0101,battery_voltage,387.40000000000003,V
49.983443,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
49.983443,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
49.983443,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
49.983443,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
49.983443,MCU DID 0101,0x7EC,0101,rpm,3416,rpm
50.003603,ABS / ESP,0x7D9,,speed_kmh,35,km/h
50.015687,ABS / ESP,0x7D9,,steer_raw,32770,raw
50.0216,ABS / ESP,0x7D9,,brake_pedel,48,mm
50.11351,MCU DID 0101,0x7EC,0101,battery_current,6460.3,A
50.11351,MCU DID 0101,0x7EC,0101,battery_voltage,386.3,V
50.11351,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
50.11351,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
50.11351,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
50.11351,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
50.11351,MCU DID 0101,0x7EC,0101,rpm,3087,rpm
50.133141,ABS / ESP,0x7D9,,speed_kmh,31,km/h
50.14607,ABS / ESP,0x7D9,,steer_raw,32770,raw
50.15114,ABS / ESP,0x7D9,,brake_pedel,48,mm
50.244274,MCU DID 0101,0x7EC,0101,battery_current,6491.5,A
50.244274,MCU DID 0101,0x7EC,0101,battery_voltage,384.6,V
50.244274,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
50.244274,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
50.244274,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
50.244274,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
50.244274,MCU DID 0101,0x7EC,0101,rpm,2724,rpm
50.262973,ABS / ESP,0x7D9,,speed_kmh,27,km/h
50.276017,ABS / ESP,0x7D9,,steer_raw,32770,raw
50.281223,ABS / ESP,0x7D9,,brake_pedel,48,mm
50.373674,MCU DID 0101,0x7EC,0101,battery_current,6497.1,A
50.373674,MCU DID 0101,0x7EC,0101,battery_voltage,384.20000000000005,V
50.373674,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
50.373674,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
50.373674,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
50.373674,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
50.373674,MCU DID 0101,0x7EC,0101,rpm,2374,rpm
50.393293,ABS / ESP,0x7D9,,speed_kmh,23,km/h
50.406295,ABS / ESP,0x7D9,,steer_raw,32770,raw
50.4123,ABS / ESP,0x7D9,,brake_pedel,48,mm
50.504135,MCU DID 0101,0x7EC,0101,battery_current,6503.700000000001,A
50.504135,MCU DID 0101,0x7EC,0101,battery_voltage,383.8,V
50.504135,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
50.504135,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
50.504135,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
50.504135,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
50.504135,MCU DID 0101,0x7EC,0101,rpm,2029,rpm
50.522964,ABS / ESP,0x7D9,,speed_kmh,19,km/h
50.53598,ABS / ESP,0x7D9,,steer_raw,32770,raw
50.540976,ABS / ESP,0x7D9,,brake_pedel,49,mm
50.633715,MCU DID 0101,0x7EC,0101,battery_current,6510.1,A
50.633715,MCU DID 0101,0x7EC,0101,battery_voltage,383.40000000000003,V
50.633715,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
50.633715,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
50.633715,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
50.633715,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
50.633715,MCU DID 0101,0x7EC,0101,rpm,1678,rpm
50.653847,ABS / ESP,0x7D9,,speed_kmh,15,km/h
50.665933,ABS / ESP,0x7D9,,steer_raw,32770,raw
50.671849,ABS / ESP,0x7D9,,brake_pedel,49,mm
50.763948,MCU DID 0101,0x7EC,0101,battery_current,6523.0,A
50.763948,MCU DID 0101,0x7EC,0101,battery_voltage,382.8,V
50.763948,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
50.763948,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
50.763948,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
50.763948,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
50.763948,MCU DID 0101,0x7EC,0101,rpm,1333,rpm
50.78389,ABS / ESP,0x7D9,,speed_kmh,11,km/h
50.795409,ABS / ESP,0x7D9,,steer_raw,32770,raw
50.801407,ABS / ESP,0x7D9,,brake_pedel,48,mm
50.893382,MCU DID 0101,0x7EC,0101,battery_current,6529.6,A
